compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,compile_wall_s,compile_user_s,compile_sys_s,compile_max_rss_kb,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,final,-C opt-level=z,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_z__baseline,1,0.662,0.072,0.04,109508,4510072,350568,full,no,yes,yes,0,8,cca4ceba917e14adb41412b9aa485318b25623d4c4f96954a8f936bb6321e4de,
rustc,final,-C opt-level=z,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_z__stack_protector_none,1,0.741,0.083,0.024,111828,4510072,350568,full,no,yes,yes,0,8,cca4ceba917e14adb41412b9aa485318b25623d4c4f96954a8f936bb6321e4de,
rustc,final,-C opt-level=z,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_z__stack_protector,1,0.714,0.077,0.032,113228,4510312,350768,full,yes,yes,yes,0,8,ec746abf895b867fd9d4ace4848ad01450a18b89ca6135e7c6bdf7b97727a031,
rustc,final,-C opt-level=z,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_z__stack_protector_strong,1,0.802,0.065,0.044,114304,4510312,350768,full,yes,yes,yes,0,8,ec746abf895b867fd9d4ace4848ad01450a18b89ca6135e7c6bdf7b97727a031,
rustc,final,-C opt-level=z,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_z__stack_protector_all,1,0.725,0.082,0.028,109624,4510792,351248,full,yes,yes,yes,0,8,a6fb747d499f016ec37b71698682b1bc80337e81eff545b31bbdcc043236a78b,
rustc,startup,-C opt-level=0,baseline,,rustc --edition 2021 /app/programs/startup.rs -C opt-level=0 -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_0__baseline,1,0.623,0.065,0.018,84120,4509984,350232,full,no,yes,yes,0,8,3ca37bbe5ba18a1f5dc9c34b7d2e5088335947f4c3d1e61f6c485d633c44281b,
rustc,startup,-C opt-level=0,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/startup.rs -C opt-level=0 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_0__stack_protector_none,1,0.51,0.059,0.025,84872,4509984,350232,full,no,yes,yes,0,8,3ca37bbe5ba18a1f5dc9c34b7d2e5088335947f4c3d1e61f6c485d633c44281b,
rustc,startup,-C opt-level=0,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/startup.rs -C opt-level=0 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_0__stack_protector,1,0.41,0.051,0.035,91008,4510256,350464,full,yes,yes,yes,0,8,61df34576cf446612b9df051a758a9a71321ab590faa2f074740702cb5eef544,
rustc,startup,-C opt-level=0,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/startup.rs -C opt-level=0 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_0__stack_protector_strong,1,0.546,0.045,0.038,88484,4510416,350624,full,yes,yes,yes,0,8,c1e3b77dff7c05df6224f1caec9dd0e0a8be2a29efbe90413bfebcf2f7579722,
rustc,startup,-C opt-level=0,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/startup.rs -C opt-level=0 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_0__stack_protector_all,1,0.584,0.059,0.025,91024,4510992,351200,full,yes,yes,yes,0,8,7cbf2bb0a3eeefcd90239e842334aa2fb808a15291bb34f2fff24f01ae09bc4b,
