compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,min_flt,maj_flt,vol_cs,invol_cs,instructions,cycles,branch_misses,cache_misses,energy_pkg_uj,energy_cores_uj,epoch_s,error
rustc,suma,-C opt-level=3,stack_protector_all,4,0,0.050358,0.046447,0.00387,5896,0,,1,563,0,1,1,650631687,164539577,4034,17992,623534,611936,1784495158,
rustc,suma,-C opt-level=s,baseline,4,0,0.121032,0.120993,0.0,5892,0,,1,563,0,1,1,1004253174,404064944,4146,210707,1655513,1621150,1784495159,
rustc,suma,-C opt-level=s,stack_protector_none,4,0,0.120861,0.120809,0.0,5720,0,,1,561,0,1,2,1004253739,403426463,4043,72328,1596126,1559628,1784495159,
rustc,suma,-C opt-level=s,stack_protector,4,0,0.093733,0.093692,0.0,5852,0,,1,561,0,1,1,1004254029,311562861,4066,47053,1029844,1002256,1784495159,
rustc,suma,-C opt-level=s,stack_protector_strong,4,0,0.093643,0.085804,0.0078,5700,0,,1,559,0,1,1,1004253994,311325402,3974,20546,1007016,977536,1784495159,
rustc,suma,-C opt-level=s,stack_protector_all,4,0,0.093713,0.093673,0.0,5908,0,,1,566,0,1,1,1004254633,311424365,3963,53918,1023496,994321,1784495159,
rustc,suma,-C opt-level=z,baseline,4,0,0.122107,0.12207,0.0,5904,0,,1,1071,0,1,1,1205253509,404886781,4229,331920,1553401,1525082,1784495159,
rustc,suma,-C opt-level=z,stack_protector_none,4,0,0.120969,0.120909,0.0,5904,0,,1,565,0,1,4,1205252889,403711620,4057,93407,1739253,1714352,1784495159,
rustc,suma,-C opt-level=z,stack_protector,4,0,0.088073,0.088018,0.0,5744,0,,1,563,0,1,3,1205256542,292232033,4153,62231,1201779,1176938,1784495159,
rustc,suma,-C opt-level=z,stack_protector_strong,4,0,0.087796,0.087768,0.0,5864,0,,1,564,0,1,0,1205256628,291517885,4192,24367,1020567,996397,1784495159,
rustc,suma,-C opt-level=z,stack_protector_all,4,0,0.181922,0.181871,0.0,5772,0,,1,1070,0,1,3,1205255014,607422089,4073,1559881,2506219,2452569,1784495160,
rustc,final,-C opt-level=0,baseline,4,0,2.993546,2.993374,0.0,1996,0,,1,94,0,1,24,12830251653,10144330915,30003938,13767,38665306,37734522,1784495163,
rustc,final,-C opt-level=0,stack_protector_none,4,0,2.986204,2.982067,0.003997,2156,0,,1,96,0,1,25,12830251483,10119788670,30003968,9300,36856900,35943756,1784495166,
rustc,final,-C opt-level=0,stack_protector,4,0,2.908073,2.907969,0.0,2164,0,,1,98,0,1,18,13570254217,9854872119,30004103,15335,37557643,36670072,1784495168,
rustc,final,-C opt-level=0,stack_protector_strong,4,0,2.910795,2.910687,0.0,2076,0,,1,96,0,1,20,13570252488,9864324525,30004047,9038,36247527,35363313,1784495171,
rustc,final,-C opt-level=0,stack_protector_all,4,0,3.483141,3.48161,0.0,2164,0,,1,94,0,1,25,17810252414,11799199969,30004029,18802,45415106,44357186,1784495175,
rustc,final,-C opt-level=1,baseline,4,0,0.287117,0.287075,0.0,2120,0,,1,95,0,1,2,990249645,970609297,20005327,5820,3898305,3796071,1784495175,
rustc,final,-C opt-level=1,stack_protector_none,4,0,0.287072,0.287011,0.0,2172,0,,1,98,0,1,5,990249917,970478642,20003857,4749,3097221,3011955,1784495175,
rustc,final,-C opt-level=1,stack_protector,4,0,0.287051,0.287009,0.0,2064,0,,1,95,0,1,2,990250750,970496384,20004016,5282,3117058,3020683,1784495176,
rustc,final,-C opt-level=1,stack_protector_strong,4,0,0.287087,0.287041,0.0,2160,0,,1,97,0,1,3,990250411,970547327,20003921,5665,3719045,3634512,1784495176,
rustc,final,-C opt-level=1,stack_protector_all,4,0,0.28705,0.28701,0.0,1992,0,,1,94,0,1,2,990250670,970509550,20004005,5380,3317314,3221549,1784495176,
rustc,final,-C opt-level=2,baseline,4,0,0.21027,0.206259,0.003966,2000,0,,1,96,0,1,3,900249373,710196915,10003800,5143,2396234,2345025,1784495177,
rustc,final,-C opt-level=2,stack_protector_none,4,0,0.2078,0.207758,0.0,2152,0,,1,97,0,1,3,900249481,701870654,10003892,4472,2322198,2245234,1784495177,
rustc,final,-C opt-level=2,stack_protector,4,0,0.210618,0.210441,0.0,2068,0,,1,97,0,1,3,900250775,710592582,10003903,6185,3929494,3869436,1784495177,
rustc,final,-C opt-level=2,stack_protector_strong,4,0,0.207576,0.203541,0.003991,2176,0,,1,98,0,1,3,900250557,700908618,10003864,5375,3143180,3090202,1784495177,
rustc,final,-C opt-level=2,stack_protector_all,4,0,0.207443,0.20739,0.0,2064,0,,1,95,0,1,5,900250802,700644346,10003882,4355,2307794,2251276,1784495177,
rustc,final,-C opt-level=3,baseline,4,0,0.207983,0.207946,0.0,2116,0,,1,96,0,1,2,900249999,702470948,10003904,4743,2357721,2285517,1784495178,
rustc,final,-C opt-level=3,stack_protector_none,4,0,0.207734,0.203691,0.003993,2000,0,,1,92,0,1,1,900249681,701702662,10003747,4346,2290583,2228754,1784495178,
rustc,final,-C opt-level=3,stack_protector,4,0,0.207377,0.207341,0.0,2008,0,,1,93,0,1,1,900250914,700462529,10003853,4599,2434564,2366449,1784495178,
rustc,final,-C opt-level=3,stack_protector_strong,4,0,0.207446,0.207401,0.0,2060,0,,1,93,0,1,2,900250337,700518858,10003945,5694,3142265,3086113,1784495178,
rustc,final,-C opt-level=3,stack_protector_all,4,0,0.207373,0.207334,0.0,2176,0,,1,97,0,1,2,900250638,700460026,10003885,4671,2320245,2262933,1784495178,
rustc,final,-C opt-level=s,baseline,4,0,0.336959,0.336905,0.0,1980,0,,1,94,0,1,4,1910249650,1139680567,20072180,4766,3626516,3523123,1784495179,
rustc,final,-C opt-level=s,stack_protector_none,4,0,0.335386,0.335353,0.0,2052,0,,1,96,0,1,1,1910250081,1134333397,20018400,5317,4158315,4061940,1784495179,
rustc,final,-C opt-level=s,stack_protector,4,0,0.395662,0.391603,0.003995,2156,0,,1,97,0,1,6,1910253477,1338527853,20050860,5325,4428638,4306812,1784495179,
rustc,final,-C opt-level=s,stack_protector_strong,4,0,0.397995,0.397953,0.0,2164,0,,1,99,0,1,3,1910253249,1346477022,20330424,5265,4298573,4177784,1784495180,
rustc,final,-C opt-level=s,stack_protector_all,4,0,0.394703,0.394661,0.0,2056,0,,1,95,0,1,3,1910250844,1335378372,20004107,5654,5205797,5081835,1784495180,
rustc,final,-C opt-level=z,baseline,4,0,0.387382,0.387334,0.0,2164,0,,1,98,0,1,4,2250252850,1310527407,20004025,5021,4151906,4038503,1784495181,
rustc,final,-C opt-level=z,stack_protector_none,4,0,0.387329,0.387292,0.0,2068,0,,1,95,0,1,2,2250252993,1310534312,20004573,4980,4122243,3998403,1784495181,
rustc,final,-C opt-level=z,stack_protector,4,0,0.484788,0.484727,0.0,2004,0,,1,94,0,1,5,2250253103,1640658313,20008975,5982,6282027,6133529,1784495182,
rustc,final,-C opt-level=z,stack_protector_strong,4,0,0.484697,0.484605,0.0,2172,0,,1,97,0,1,5,2250252694,1639987468,20008698,7634,6962201,6803755,1784495182,
rustc,final,-C opt-level=z,stack_protector_all,4,0,0.488686,0.488632,0.0,2108,0,,1,94,0,1,5,2250250659,1653864610,30003907,5459,6016648,5867233,1784495182,
rustc,startup,-C opt-level=0,baseline,4,0,0.000761,0.000743,0.0,2072,0,,1,96,0,1,0,248483,404861,3810,3599,14832,12390,1784495183,
rustc,startup,-C opt-level=0,stack_protector_none,4,0,0.00077,0.000751,0.0,2000,0,,1,91,0,1,0,249258,402308,3889,3699,26977,17639,1784495183,
rustc,startup,-C opt-level=0,stack_protector,4,0,0.000733,0.000715,0.0,2056,0,,1,93,0,1,0,249803,371625,3920,1925,10803,10132,1784495183,
rustc,startup,-C opt-level=0,stack_protector_strong,4,0,0.000741,0.0,0.000724,2052,0,,1,94,0,1,0,252510,371843,3907,1695,12817,11718,1784495183,
rustc,startup,-C opt-level=0,stack_protector_all,4,0,0.000717,0.000699,0.0,1984,0,,1,91,0,1,0,250132,367425,3845,1415,10865,10376,1784495183,
rustc,startup,-C opt-level=1,baseline,4,0,0.000751,0.0,0.000733,2016,0,,1,93,0,1,0,248877,367214,3786,1394,13733,12695,1784495183,
rustc,startup,-C opt-level=1,stack_protector_none,4,0,0.000744,0.000727,0.0,2172,0,,1,99,0,1,0,249126,369913,3663,1313,11840,10925,1784495183,
rustc,startup,-C opt-level=1,stack_protector,4,0,0.000739,0.000721,0.0,2164,0,,1,94,0,1,0,249171,369089,3904,1239,13184,11291,1784495183,
rustc,startup,-C opt-level=1,stack_protector_strong,4,0,0.000727,0.000709,0.0,2008,0,,1,94,0,1,0,248597,362160,3676,1230,0,9888,1784495183,
rustc,startup,-C opt-level=1,stack_protector_all,4,0,0.000782,0.0,0.000741,2072,0,,1,96,0,1,1,250409,370586,3775,1233,12878,10071,1784495183,
rustc,startup,-C opt-level=2,baseline,4,0,0.000731,0.000713,0.0,2152,0,,1,95,0,1,0,248729,367970,3845,1318,12817,9887,1784495183,
rustc,startup,-C opt-level=2,stack_protector_none,4,0,0.000731,0.000713,0.0,2156,0,,1,95,0,1,0,248955,371340,3932,1205,12573,11109,1784495183,
rustc,startup,-C opt-level=2,stack_protector,4,0,0.000736,0.000719,0.0,2164,0,,1,96,0,1,0,249433,373423,3823,1220,10681,9827,1784495183,
rustc,startup,-C opt-level=2,stack_protector_strong,4,0,0.000729,0.000711,0.0,2052,0,,1,95,0,1,0,249744,370784,3845,1318,10986,9949,1784495183,
rustc,startup,-C opt-level=2,stack_protector_all,4,0,0.000726,0.000708,0.0,2056,0,,1,93,0,1,0,250390,368844,3870,1290,11414,9949,1784495183,
rustc,startup,-C opt-level=3,baseline,4,0,0.000736,0.000718,0.0,2168,0,,1,97,0,1,0,249337,367750,3617,1230,11353,9949,1784495183,
rustc,startup,-C opt-level=3,stack_protector_none,4,0,0.00073,0.000713,0.0,2004,0,,1,94,0,1,0,249314,369724,3797,1202,10621,10132,1784495183,
rustc,startup,-C opt-level=3,stack_protector,4,0,0.000737,0.000719,0.0,2152,0,,1,97,0,1,0,249319,370301,3853,1218,11231,9949,1784495183,
rustc,startup,-C opt-level=3,stack_protector_strong,4,0,0.000742,0.000724,0.0,2068,0,,1,98,0,1,0,248697,369916,3821,1467,10742,9949,1784495183,
rustc,startup,-C opt-level=3,stack_protector_all,4,0,0.000736,0.000718,0.0,2164,0,,1,97,0,1,0,250477,372121,3743,1292,10803,10132,1784495183,
rustc,startup,-C opt-level=s,baseline,4,0,0.00074,0.000722,0.0,2152,0,,1,96,0,1,0,249192,371447,3809,1241,0,10070,1784495183,
rustc,startup,-C opt-level=s,stack_protector_none,4,0,0.000736,0.000718,0.0,2116,0,,1,96,0,1,0,248974,372152,3789,1244,11474,10132,1784495183,
rustc,startup,-C opt-level=s,stack_protector,4,0,0.000743,0.000726,0.0,2132,0,,1,99,0,1,0,249153,372817,3749,1259,11963,10987,1784495183,
rustc,startup,-C opt-level=s,stack_protector_strong,4,0,0.000736,0.000718,0.0,2064,0,,1,94,0,1,0,249048,372741,3949,1252,11780,9400,1784495183,
rustc,startup,-C opt-level=s,stack_protector_all,4,0,0.000746,0.000728,0.0,2164,0,,1,99,0,1,0,249945,374168,3949,1205,11109,10009,1784495183,
rustc,startup,-C opt-level=z,baseline,4,0,0.000733,0.000716,0.0,2152,0,,1,96,0,1,0,249414,372021,3820,1264,11597,10681,1784495183,
rustc,startup,-C opt-level=z,stack_protector_none,4,0,0.000728,0.000711,0.0,2148,0,,1,96,0,1,0,249224,366505,3761,1389,11780,12940,1784495183,
rustc,startup,-C opt-level=z,stack_protector,4,0,0.00074,0.000722,0.0,2156,0,,1,96,0,1,0,250286,372439,3761,1280,11109,10254,1784495183,
rustc,startup,-C opt-level=z,stack_protector_strong,4,0,0.000739,0.000717,0.0,2172,0,,1,95,0,1,0,249994,374641,3944,1381,11291,10498,1784495183,
rustc,startup,-C opt-level=z,stack_protector_all,4,0,0.000728,0.00071,0.0,2068,0,,1,94,0,1,0,250407,369201,3849,1418,10925,9399,1784495183,
rustc,suma,-C opt-level=0,baseline,5,0,5.252265,5.243684,0.007993,5756,0,,1,562,0,1,48,19036275091,17793971712,4317,12210581,64454425,62896995,1784495188,
rustc,suma,-C opt-level=0,stack_protector_none,5,0,5.249737,5.245421,0.004001,5884,0,,1,563,0,1,35,19036274760,17786815680,4089,12331581,64185871,62638390,1784495193,
rustc,suma,-C opt-level=0,stack_protector,5,0,5.433379,5.433178,0.0,5752,0,,1,561,0,1,36,21036281930,18409897309,4152,13022548,66792737,65188554,1784495198,
rustc,suma,-C opt-level=0,stack_protector_strong,5,0,5.390546,5.386266,0.003998,5716,0,,1,560,0,1,37,21036282377,18264449352,4280,13302623,66494825,64897356,1784495204,
rustc,suma,-C opt-level=0,stack_protector_all,5,0,6.062086,6.056291,0.003997,5888,0,,1,561,0,1,43,28642293713,20535569846,4507,14450095,76805163,74995108,1784495210,
rustc,suma,-C opt-level=1,baseline,5,0,0.166777,0.162768,0.003969,5772,0,,1,562,0,1,1,1100796086,559037953,4343,71539,1691829,1641292,1784495210,
rustc,suma,-C opt-level=1,stack_protector_none,5,0,0.166686,0.166648,0.0,5772,0,,1,561,0,1,1,1100796911,558854711,4422,51633,1683284,1631588,1784495210,
rustc,suma,-C opt-level=1,stack_protector,5,0,0.166522,0.162512,0.003963,5772,0,,1,562,0,1,2,1100795169,558201459,4300,187969,2084284,2031244,1784495210,
rustc,suma,-C opt-level=1,stack_protector_strong,5,0,0.166313,0.162302,0.003958,5904,0,,1,565,0,1,3,1100795178,557456465,4404,163627,1719051,1662716,1784495211,
rustc,suma,-C opt-level=1,stack_protector_all,5,0,0.166668,0.166623,0.0,5760,0,,1,560,0,1,2,1100795140,558772470,4406,50851,1659237,1607112,1784495211,
rustc,suma,-C opt-level=2,baseline,5,0,0.050367,0.046459,0.003871,5756,0,,1,566,0,1,1,650632377,164594045,4111,13869,631712,611205,1784495211,
rustc,suma,-C opt-level=2,stack_protector_none,5,0,0.05061,0.046677,0.003889,5836,0,,1,566,0,1,1,650633094,165252449,4123,39136,847654,828367,1784495211,
rustc,suma,-C opt-level=2,stack_protector,5,0,0.050637,0.050598,0.0,5840,0,,1,564,0,1,1,650631742,165455547,4264,43337,798765,783384,1784495211,
rustc,suma,-C opt-level=2,stack_protector_strong,5,0,0.05056,0.046629,0.003885,5856,0,,1,562,0,1,2,650631757,165145283,4095,43685,703611,683043,1784495211,
rustc,suma,-C opt-level=2,stack_protector_all,5,0,0.050368,0.046457,0.003871,5724,0,,1,562,0,1,1,650631362,164649803,4080,22601,622801,616759,1784495211,
rustc,suma,-C opt-level=3,baseline,5,0,0.050374,0.050337,0.0,5812,0,,1,566,0,1,1,650633182,164658887,4015,18804,620970,612425,1784495211,
rustc,suma,-C opt-level=3,stack_protector_none,5,0,0.050371,0.046462,0.003871,5740,0,,1,563,0,1,1,650633391,164708900,4004,16998,635558,614989,1784495211,
rustc,suma,-C opt-level=3,stack_protector,5,0,0.050342,0.050299,0.0,5772,0,,1,561,0,1,2,650631410,164556285,4195,15245,638610,618162,1784495211,
rustc,suma,-C opt-level=3,stack_protector_strong,5,0,0.05033,0.046423,0.003868,5752,0,,1,560,0,1,1,650631534,164546908,4126,14002,624022,616575,1784495211,
rustc,suma,-C opt-level=3,stack_protector_all,5,0,0.050353,0.050294,0.0,5888,0,,1,563,0,1,3,650632035,164537705,4300,16901,607542,598387,1784495211,
rustc,suma,-C opt-level=s,baseline,5,0,0.12109,0.121046,0.0,5772,0,,1,558,0,1,2,1004253525,404268939,4319,194151,1840083,1795771,1784495211,
rustc,suma,-C opt-level=s,stack_protector_none,5,0,0.120905,0.120868,0.0,5764,0,,1,560,0,1,1,1004253596,403617581,4130,155615,1445553,1409482,1784495212,
rustc,suma,-C opt-level=s,stack_protector,5,0,0.09361,0.089497,0.004068,5880,0,,1,565,0,1,2,1004254163,311149749,4160,18879,1000303,969114,1784495212,
rustc,suma,-C opt-level=s,stack_protector_strong,5,0,0.093666,0.093631,0.0,5752,0,,1,560,0,1,1,1004254560,311438806,4162,36932,1025876,994626,1784495212,
rustc,suma,-C opt-level=s,stack_protector_all,5,0,0.095,0.094964,0.0,5768,0,,1,1070,0,1,1,1004255059,312953260,4145,74331,1036496,1010007,1784495212,
rustc,suma,-C opt-level=z,baseline,5,0,0.121115,0.121087,0.0,5852,0,,1,561,0,1,0,1205252735,404296810,3951,176383,1872310,1829707,1784495212,
rustc,suma,-C opt-level=z,stack_protector_none,5,0,0.120876,0.120829,0.0,5904,0,,1,566,0,1,2,1205253713,403417266,4099,68028,1712459,1672481,1784495212,
rustc,suma,-C opt-level=z,stack_protector,5,0,0.087964,0.087925,0.0,5900,0,,1,567,0,1,1,1205256006,291923487,3967,63913,1097227,1071774,1784495212,
rustc,suma,-C opt-level=z,stack_protector_strong,5,0,0.087824,0.08778,0.0,5872,0,,1,565,0,1,2,1205256450,291489732,4155,23390,1031858,1005795,1784495212,
rustc,suma,-C opt-level=z,stack_protector_all,5,0,0.183239,0.179214,0.003982,5868,0,,1,563,0,1,2,1205254501,614548110,4141,5243941,3931447,3871023,1784495212,
rustc,final,-C opt-level=0,baseline,5,0,2.999339,2.999209,0.0,2040,0,,1,95,0,1,23,12830251174,10164478089,30004066,8601,36633756,35729095,1784495215,
rustc,final,-C opt-level=0,stack_protector_none,5,0,2.997044,2.99685,0.0,2172,0,,1,97,0,1,20,12830251184,10156120013,30004091,14110,38290185,37363430,1784495218,
rustc,final,-C opt-level=0,stack_protector,5,0,2.915108,2.910989,0.003998,2172,0,,1,97,0,1,23,13570254497,9878547287,30004049,14547,37206265,36304045,1784495221,
rustc,final,-C opt-level=0,stack_protector_strong,5,0,2.917878,2.917702,0.0,2172,0,,1,99,0,1,23,13570251965,9887613134,30004212,15817,37709498,36824125,1784495224,
rustc,final,-C opt-level=0,stack_protector_all,5,0,3.468797,3.468613,0.0,2056,0,,1,93,0,1,25,17810252425,11755263568,30004131,17501,45246283,44181955,1784495228,
rustc,final,-C opt-level=1,baseline,5,0,0.289367,0.289332,0.0,2164,0,,1,97,0,1,1,990249511,978348466,20003708,5441,3346794,3273124,1784495228,
rustc,final,-C opt-level=1,stack_protector_none,5,0,0.2871,0.287057,0.0,2004,0,,1,93,0,1,2,990249564,970627247,20003708,5544,3547537,3463675,1784495228,
rustc,final,-C opt-level=1,stack_protector,5,0,0.287064,0.287017,0.0,2064,0,,1,95,0,1,2,990250466,970514751,20003946,5672,3304496,3219536,1784495229,
rustc,final,-C opt-level=1,stack_protector_strong,5,0,0.289333,0.289292,0.0,2000,0,,1,92,0,1,3,990250392,978366327,20003817,4639,3096123,3003105,1784495229,
rustc,final,-C opt-level=1,stack_protector_all,5,0,0.287171,0.287146,0.0,2176,0,,1,98,0,1,0,990250509,970942845,20003913,5422,3507804,3414175,1784495229,
rustc,final,-C opt-level=2,baseline,5,0,0.208122,0.208056,0.0,2008,0,,1,94,0,1,6,900249731,702792618,10003965,5128,2565424,2509454,1784495229,
rustc,final,-C opt-level=2,stack_protector_none,5,0,0.20777,0.207728,0.0,2176,0,,1,96,0,1,2,900249816,701743288,10003904,5316,2488336,2419977,1784495230,
rustc,final,-C opt-level=2,stack_protector,5,0,0.207363,0.207325,0.0,2068,0,,1,94,0,1,2,900250400,700452687,10003867,4598,2257929,2189752,1784495230,
rustc,final,-C opt-level=2,stack_protector_strong,5,0,0.207338,0.207305,0.0,1988,0,,1,92,0,1,1,900251151,700455520,10003940,4511,2345209,2275568,1784495230,
rustc,final,-C opt-level=2,stack_protector_all,5,0,0.207663,0.207637,0.0,2052,0,,1,96,0,1,0,900250628,701426104,10003897,4960,2667901,2601800,1784495230,
rustc,final,-C opt-level=3,baseline,5,0,0.207902,0.207862,0.0,2116,0,,1,96,0,1,2,900249121,702154145,10003818,5097,2760247,2698053,1784495230,
rustc,final,-C opt-level=3,stack_protector_none,5,0,0.207982,0.207939,0.0,2176,0,,1,98,0,1,3,900250172,702413159,10003852,5173,2438409,2378290,1784495231,
rustc,final,-C opt-level=3,stack_protector,5,0,0.207413,0.207378,0.0,1992,0,,1,93,0,1,2,900250392,700649540,10003963,4782,2342157,2285761,1784495231,
rustc,final,-C opt-level=3,stack_protector_strong,5,0,0.210251,0.210207,0.0,2064,0,,1,93,0,1,3,900250452,710203301,10003942,4982,2438043,2366815,1784495231,
rustc,final,-C opt-level=3,stack_protector_all,5,0,0.207485,0.207434,0.0,2004,0,,1,93,0,1,4,900250920,700692812,10003875,5383,2682183,2616144,1784495231,
rustc,final,-C opt-level=s,baseline,5,0,0.334657,0.334604,0.0,2160,0,,1,95,0,1,4,1910249668,1131795513,20044386,4960,4015615,3912649,1784495232,
rustc,final,-C opt-level=s,stack_protector_none,5,0,0.335997,0.33595,0.0,2176,0,,1,96,0,1,4,1910249864,1136421065,20074942,4998,3587576,3477042,1784495232,
rustc,final,-C opt-level=s,stack_protector,5,0,0.396256,0.396219,0.0,2148,0,,1,97,0,1,2,1910252825,1340646656,20004163,5334,4570545,4454090,1784495232,
rustc,final,-C opt-level=s,stack_protector_strong,5,0,0.39621,0.394988,0.0,2112,0,,1,98,0,1,9,1910253083,1336044104,20004419,7538,6113021,5977585,1784495233,
rustc,final,-C opt-level=s,stack_protector_all,5,0,0.39491,0.394865,0.0,2064,0,,1,97,0,1,3,1910251254,1336113410,20004240,5563,4515308,4392689,1784495233,
rustc,final,-C opt-level=z,baseline,5,0,0.389919,0.389842,0.0,2164,0,,1,98,0,1,9,2250252737,1318909071,20324900,5593,4978442,4860644,1784495234,
rustc,final,-C opt-level=z,stack_protector_none,5,0,0.38754,0.387497,0.0,2000,0,,1,94,0,1,3,2250252800,1311190192,20004125,5044,4044240,3932546,1784495234,
rustc,final,-C opt-level=z,stack_protector,5,0,0.487921,0.487882,0.0,2176,0,,1,97,0,1,2,2250253166,1651413891,20452720,5586,5715196,5568712,1784495234,
rustc,final,-C opt-level=z,stack_protector_strong,5,0,0.484661,0.484606,0.0,2068,0,,1,99,0,1,5,2250253813,1640253507,20005365,5752,5806565,5657090,1784495235,
rustc,final,-C opt-level=z,stack_protector_all,5,0,0.393978,0.389956,0.003979,2000,0,,1,90,0,1,3,2250251087,1333004103,20004180,5807,4200611,4081471,1784495235,
rustc,startup,-C opt-level=0,baseline,5,0,0.000765,0.000747,0.0,2064,0,,1,94,0,1,0,249053,408997,3938,3482,10620,11902,1784495235,
rustc,startup,-C opt-level=0,stack_protector_none,5,0,0.000739,0.000722,0.0,2180,0,,1,97,0,1,0,249352,373022,3902,1610,12451,10803,1784495235,
rustc,startup,-C opt-level=0,stack_protector,5,0,0.000728,0.00071,0.0,2116,0,,1,95,0,1,0,249739,372323,3926,1426,10865,9887,1784495235,
rustc,startup,-C opt-level=0,stack_protector_strong,5,0,0.00074,0.000722,0.0,2060,0,,1,95,0,1,0,252403,380056,3998,1426,10864,10070,1784495235,
rustc,startup,-C opt-level=0,stack_protector_all,5,0,0.000724,0.000706,0.0,2064,0,,1,93,0,1,0,249756,367903,3805,1372,10620,9156,1784495235,
rustc,startup,-C opt-level=1,baseline,5,0,0.000734,0.000716,0.0,2132,0,,1,95,0,1,0,248992,369698,3865,1342,12879,9522,1784495235,
rustc,startup,-C opt-level=1,stack_protector_none,5,0,0.000732,0.000713,0.0,2072,0,,1,95,0,1,0,249242,368401,3879,1576,12512,11902,1784495235,
rustc,startup,-C opt-level=1,stack_protector,5,0,0.000727,0.000709,0.0,2008,0,,1,94,0,1,0,249010,370661,3830,1314,11231,9216,1784495235,
rustc,startup,-C opt-level=1,stack_protector_strong,5,0,0.000745,0.000727,0.0,2116,0,,1,96,0,1,0,248918,375645,3669,2176,19287,16906,1784495235,
rustc,startup,-C opt-level=1,stack_protector_all,5,0,0.000735,0.000717,0.0,1992,0,,1,93,0,1,0,250419,378546,3858,2217,0,16296,1784495235,
rustc,startup,-C opt-level=2,baseline,5,0,0.000727,0.000709,0.0,1988,0,,1,94,0,1,0,248434,367793,3647,1809,18310,15319,1784495235,
rustc,startup,-C opt-level=2,stack_protector_none,5,0,0.000736,0.000718,0.0,2156,0,,1,96,0,1,0,248954,369346,3715,1704,21728,17945,1784495235,
rustc,startup,-C opt-level=2,stack_protector,5,0,0.000737,0.00072,0.0,2156,0,,1,95,0,1,0,248946,371904,3816,1735,19043,16114,1784495235,
rustc,startup,-C opt-level=2,stack_protector_strong,5,0,0.000869,0.0,0.000761,2152,0,,1,95,0,1,1,248652,372961,3734,1810,18676,18555,1784495235,
rustc,startup,-C opt-level=2,stack_protector_all,5,0,0.00073,0.000712,0.0,2056,0,,1,92,0,1,0,250563,371255,3833,1754,18371,16235,1784495235,
rustc,startup,-C opt-level=3,baseline,5,0,0.000733,0.0,0.000715,1988,0,,1,92,0,1,0,249170,368204,3801,1677,0,17456,1784495235,
rustc,startup,-C opt-level=3,stack_protector_none,5,0,0.000735,0.000717,0.0,2068,0,,1,93,0,1,0,249205,372009,3880,1616,18188,16358,1784495235,
rustc,startup,-C opt-level=3,stack_protector,5,0,0.000733,0.000715,0.0,2064,0,,1,96,0,1,0,248862,372202,3812,1691,20019,16663,1784495235,
rustc,startup,-C opt-level=3,stack_protector_strong,5,0,0.000736,0.000718,0.0,2168,0,,1,96,0,1,0,248677,372230,3861,1535,19287,17150,1784495235,
rustc,startup,-C opt-level=3,stack_protector_all,5,0,0.000733,0.000715,0.0,2164,0,,1,96,0,1,0,250194,373959,3872,1714,19226,16235,1784495235,
rustc,startup,-C opt-level=s,baseline,5,0,0.000735,0.000718,0.0,2180,0,,1,97,0,1,0,249143,372550,3865,1719,0,16114,1784495235,
rustc,startup,-C opt-level=s,stack_protector_none,5,0,0.000718,0.0007,0.0,1976,0,,1,91,0,1,0,248765,367183,3769,1637,19104,16967,1784495235,
rustc,startup,-C opt-level=s,stack_protector,5,0,0.00074,0.000722,0.0,2152,0,,1,96,0,1,0,249126,372369,3751,1542,19654,16784,1784495235,
rustc,startup,-C opt-level=s,stack_protector_strong,5,0,0.000747,0.000729,0.0,2168,0,,1,98,0,1,0,248692,373583,3748,1603,19042,16540,1784495235,
rustc,startup,-C opt-level=s,stack_protector_all,5,0,0.000942,0.000747,0.0,2000,0,,1,95,0,1,1,249984,380744,3905,2141,20690,21545,1784495235,
rustc,startup,-C opt-level=z,baseline,5,0,0.000726,0.000708,0.0,1996,0,,1,94,0,1,0,248817,369026,3707,1592,18799,16663,1784495235,
rustc,startup,-C opt-level=z,stack_protector_none,5,0,0.000739,0.0,0.000721,2116,0,,1,97,0,1,0,248716,370787,3801,1578,0,16663,1784495235,
rustc,startup,-C opt-level=z,stack_protector,5,0,0.000742,0.000724,0.0,2156,0,,1,97,0,1,0,250163,376834,3865,1742,19714,16724,1784495235,
rustc,startup,-C opt-level=z,stack_protector_strong,5,0,0.000738,0.00072,0.0,2064,0,,1,93,0,1,0,250269,376618,3876,1779,20874,16479,1784495235,
rustc,startup,-C opt-level=z,stack_protector_all,5,0,0.000726,0.000708,0.0,2012,0,,1,91,0,1,0,250639,371550,3950,1652,19897,16174,1784495235,
rustc,suma,-C opt-level=0,baseline,6,0,5.243004,5.238377,0.003998,5888,0,,1,562,0,1,35,19036274564,17762848696,4305,12213498,64046040,62489891,1784495241,
rustc,suma,-C opt-level=0,stack_protector_none,6,0,5.24569,5.245343,0.0,5772,0,,1,559,0,1,44,19036275002,17772964588,4309,12380558,64544940,62987388,1784495246,
rustc,suma,-C opt-level=0,stack_protector,6,0,5.413146,5.412891,0.0,5716,0,,1,561,0,1,33,21036282266,18341148850,4265,12215102,66199477,64575396,1784495251,
