compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,epoch_s
clang++,final,-O3,stack_protector_strong,6,0,0.090247,0.090167,0.0,3828,0,,1,1783530870
clang++,final,-O3,stack_protector_all,6,0,0.090328,0.090248,0.0,3956,0,,1,1783530870
clang++,final,-O3,no_plt,6,0,0.08816,0.088079,0.0,3876,0,,1,1783530870
clang++,final,-O3,asan,6,0,0.363076,0.354901,0.007998,13024,0,,1,1783530870
clang++,final,-O3,ubsan,6,0,0.090253,0.090146,0.0,4016,0,,1,1783530870
clang++,final,-O3,msan,6,0,0.557241,0.557133,0.0,8740,0,,1,1783530871
clang++,final,-O3,safe_stack,6,0,0.090377,0.090297,0.0,3836,0,,1,1783530871
clang++,final,-O3,lto,6,0,0.091002,0.086966,0.003953,3812,0,,1,1783530871
clang++,final,-Ofast,baseline,6,0,0.090185,0.086178,0.003917,3768,0,,1,1783530871
clang++,final,-Ofast,pie,6,0,0.090033,0.089946,0.0,3764,0,,1,1783530871
clang++,final,-Ofast,no_pie,6,0,0.090171,0.090095,0.0,3740,0,,1,1783530871
clang++,final,-Ofast,fortify1,6,0,0.078367,0.078285,0.0,3684,0,,1,1783530871
clang++,final,-Ofast,fortify2,6,0,0.104513,0.104413,0.0,3876,0,,1,1783530872
clang++,final,-Ofast,fortify_off,6,0,0.098355,0.098256,0.0,3828,0,,1,1783530872
clang++,final,-Ofast,noexecstack,6,0,0.090145,0.090061,0.0,3764,0,,1,1783530872
clang++,final,-Ofast,execstack,6,0,0.093068,0.092985,0.0,3764,0,,1,1783530872
clang++,final,-Ofast,relro_full,6,0,0.090299,0.090217,0.0,3876,0,,1,1783530872
clang++,final,-Ofast,no_stack_protector,6,0,0.092937,0.09285,0.0,3808,0,,1,1783530872
clang++,final,-Ofast,stack_protector,6,0,0.090478,0.090377,0.0,3736,0,,1,1783530872
clang++,final,-Ofast,stack_protector_strong,6,0,0.093104,0.089137,0.003875,3884,0,,1,1783530872
clang++,final,-Ofast,stack_protector_all,6,0,0.090123,0.090034,0.0,3828,0,,1,1783530872
clang++,final,-Ofast,no_plt,6,0,0.087957,0.087878,0.0,3888,0,,1,1783530872
clang++,final,-Ofast,asan,6,0,0.519148,0.506981,0.012003,15056,0,,1,1783530873
clang++,final,-Ofast,ubsan,6,0,0.096373,0.096266,0.0,6180,0,,1,1783530873
clang++,final,-Ofast,msan,6,0,0.552412,0.544271,0.008003,10600,0,,1,1783530874
clang++,final,-Ofast,safe_stack,6,0,0.090322,0.090241,0.0,3984,0,,1,1783530874
clang++,final,-Ofast,lto,6,0,0.090013,0.086023,0.00391,3876,0,,1,1783530874
clang++,final,-Os,baseline,6,0,0.089986,0.089903,0.0,3688,0,,1,1783530874
clang++,final,-Os,pie,6,0,0.09004,0.089965,0.0,3812,0,,1,1783530874
clang++,final,-Os,no_pie,6,0,0.092991,0.092901,0.0,3812,0,,1,1783530874
clang++,final,-Os,fortify1,6,0,0.075068,0.074973,0.0,3756,0,,1,1783530874
clang++,final,-Os,fortify2,6,0,0.073354,0.073264,0.0,3884,0,,1,1783530874
clang++,final,-Os,fortify_off,6,0,0.093218,0.093132,0.0,3832,0,,1,1783530874
clang++,final,-Os,noexecstack,6,0,0.090065,0.089982,0.0,3876,0,,1,1783530874
clang++,final,-Os,execstack,6,0,0.090053,0.089964,0.0,3748,0,,1,1783530874
clang++,final,-Os,relro_full,6,0,0.093923,0.093837,0.0,3736,0,,1,1783530875
clang++,final,-Os,no_stack_protector,6,0,0.090387,0.090314,0.0,3800,0,,1,1783530875
clang++,final,-Os,stack_protector,6,0,0.09,0.086014,0.003909,3832,0,,1,1783530875
clang++,final,-Os,stack_protector_strong,6,0,0.089992,0.08991,0.0,3888,0,,1,1783530875
clang++,final,-Os,stack_protector_all,6,0,0.090205,0.090125,0.0,3884,0,,1,1783530875
clang++,final,-Os,no_plt,6,0,0.088185,0.088101,0.0,3888,0,,1,1783530875
clang++,final,-Os,asan,6,0,0.358728,0.34662,0.011993,10988,0,,1,1783530875
clang++,final,-Os,ubsan,6,0,0.090549,0.090439,0.0,4132,0,,1,1783530875
clang++,final,-Os,msan,6,0,0.55748,0.553343,0.004009,8604,0,,1,1783530876
clang++,final,-Os,safe_stack,6,0,0.092898,0.092806,0.0,3836,0,,1,1783530876
clang++,final,-Os,lto,6,0,0.089975,0.089887,0.0,3876,0,,1,1783530876
clang++,final,-Oz,baseline,6,0,0.092982,0.092902,0.0,3732,0,,1,1783530876
clang++,final,-Oz,pie,6,0,0.093217,0.093126,0.0,3832,0,,1,1783530876
clang++,final,-Oz,no_pie,6,0,0.099124,0.095081,0.003961,3804,0,,1,1783530876
clang++,final,-Oz,fortify1,6,0,0.065137,0.065059,0.0,3872,0,,1,1783530877
clang++,final,-Oz,fortify2,6,0,0.088057,0.087971,0.0,3688,0,,1,1783530877
clang++,final,-Oz,fortify_off,6,0,0.107829,0.107741,0.0,3752,0,,1,1783530877
clang++,final,-Oz,noexecstack,6,0,0.090231,0.090147,0.0,3832,0,,1,1783530877
clang++,final,-Oz,execstack,6,0,0.089948,0.089872,0.0,3752,0,,1,1783530877
clang++,final,-Oz,relro_full,6,0,0.090405,0.086393,0.003926,3852,0,,1,1783530877
clang++,final,-Oz,no_stack_protector,6,0,0.093078,0.089128,0.003875,3884,0,,1,1783530877
clang++,final,-Oz,stack_protector,6,0,0.090088,0.090012,0.0,3740,0,,1,1783530877
clang++,final,-Oz,stack_protector_strong,6,0,0.089906,0.089828,0.0,3752,0,,1,1783530877
clang++,final,-Oz,stack_protector_all,6,0,0.090381,0.090288,0.0,3672,0,,1,1783530877
clang++,final,-Oz,no_plt,6,0,0.088052,0.087973,0.0,3764,0,,1,1783530877
clang++,final,-Oz,asan,6,0,0.360838,0.349926,0.010766,9884,0,,1,1783530878
clang++,final,-Oz,ubsan,6,0,0.093099,0.092991,0.0,3996,0,,1,1783530878
clang++,final,-Oz,msan,6,0,0.564862,0.556761,0.007953,6604,0,,1,1783530879
clang++,final,-Oz,safe_stack,6,0,0.090085,0.090001,0.0,3832,0,,1,1783530879
clang++,final,-Oz,lto,6,0,0.089902,0.089822,0.0,3748,0,,1,1783530879
rustc,suma,-C opt-level=0,baseline,6,0,2.509616,2.509372,0.0,5744,0,,1,1783530881
rustc,suma,-C opt-level=0,overflow_checks,6,0,2.546989,2.546772,0.0,5904,0,,1,1783530884
rustc,suma,-C opt-level=0,debug_assertions,6,0,2.516961,2.516735,0.0,5780,0,,1,1783530886
rustc,suma,-C opt-level=0,panic_abort,6,0,2.262707,2.25851,0.003997,5692,0,,1,1783530889
rustc,suma,-C opt-level=0,lto,6,0,2.52306,2.514876,0.007996,5592,0,,1,1783530891
rustc,suma,-C opt-level=0,lto_thin,6,0,2.632413,2.632196,0.0,5864,0,,1,1783530894
rustc,suma,-C opt-level=0,asan,6,0,3.207815,3.191555,0.016002,12828,0,,1,1783530897
rustc,suma,-C opt-level=0,lsan,6,0,2.70156,2.681327,0.01999,10656,0,,1,1783530900
rustc,suma,-C opt-level=0,relro_full,6,0,2.550653,2.546403,0.003997,5900,0,,1,1783530902
rustc,suma,-C opt-level=0,stack_protector_none,6,0,2.535501,2.535268,0.0,5724,0,,1,1783530905
rustc,suma,-C opt-level=0,stack_protector,6,0,2.711575,2.711383,0.0,5884,0,,1,1783530907
rustc,suma,-C opt-level=0,stack_protector_strong,6,0,2.687503,2.68731,0.0,5792,0,,1,1783530910
rustc,suma,-C opt-level=0,noexecstack,6,0,2.540536,2.540323,0.0,5880,0,,1,1783530913
rustc,suma,-C opt-level=0,execstack,6,0,2.50696,2.506796,0.0,5756,0,,1,1783530915
rustc,suma,-C opt-level=0,pie,6,0,2.535536,2.531353,0.003998,5740,0,,1,1783530918
rustc,suma,-C opt-level=0,no_pie,6,0,2.575419,2.575196,0.0,5780,0,,1,1783530920
rustc,suma,-C opt-level=1,baseline,6,0,0.164733,0.164638,0.0,5696,0,,1,1783530920
rustc,suma,-C opt-level=1,overflow_checks,6,0,0.121352,0.117347,0.003911,5752,0,,1,1783530921
rustc,suma,-C opt-level=1,debug_assertions,6,0,0.120902,0.120814,0.0,5872,0,,1,1783530921
rustc,suma,-C opt-level=1,panic_abort,6,0,0.164913,0.160904,0.003924,5684,0,,1,1783530921
rustc,suma,-C opt-level=1,lto,6,0,0.081263,0.081169,0.0,5788,0,,1,1783530921
rustc,suma,-C opt-level=1,lto_thin,6,0,0.164799,0.164716,0.0,5660,0,,1,1783530921
rustc,suma,-C opt-level=1,asan,6,0,0.272442,0.252742,0.019589,10768,0,,1,1783530921
rustc,suma,-C opt-level=1,lsan,6,0,0.191976,0.187799,0.004037,10656,0,,1,1783530922
rustc,suma,-C opt-level=1,relro_full,6,0,0.164853,0.16473,0.0,5712,0,,1,1783530922
rustc,suma,-C opt-level=1,stack_protector_none,6,0,0.164897,0.160777,0.004019,5768,0,,1,1783530922
rustc,suma,-C opt-level=1,stack_protector,6,0,0.164821,0.164741,0.0,5684,0,,1,1783530922
rustc,suma,-C opt-level=1,stack_protector_strong,6,0,0.165057,0.164933,0.0,5724,0,,1,1783530922
rustc,suma,-C opt-level=1,noexecstack,6,0,0.171289,0.171189,0.0,5780,0,,1,1783530922
rustc,suma,-C opt-level=1,execstack,6,0,0.165034,0.164956,0.0,5892,0,,1,1783530923
rustc,suma,-C opt-level=1,pie,6,0,0.164783,0.160672,0.004016,5716,0,,1,1783530923
rustc,suma,-C opt-level=1,no_pie,6,0,0.164825,0.164746,0.0,5868,0,,1,1783530923
rustc,suma,-C opt-level=2,baseline,6,0,0.048921,0.044765,0.004069,5740,0,,1,1783530923
rustc,suma,-C opt-level=2,overflow_checks,6,0,0.120744,0.120662,0.0,5760,0,,1,1783530923
rustc,suma,-C opt-level=2,debug_assertions,6,0,0.120847,0.120749,0.0,5776,0,,1,1783530923
rustc,suma,-C opt-level=2,panic_abort,6,0,0.049073,0.048989,0.0,5712,0,,1,1783530923
rustc,suma,-C opt-level=2,lto,6,0,0.048688,0.048594,0.0,5720,0,,1,1783530923
rustc,suma,-C opt-level=2,lto_thin,6,0,0.049296,0.045425,0.003785,5692,0,,1,1783530923
rustc,suma,-C opt-level=2,asan,6,0,0.168732,0.156569,0.012062,10812,0,,1,1783530923
rustc,suma,-C opt-level=2,lsan,6,0,0.076438,0.063997,0.012319,8480,0,,1,1783530924
rustc,suma,-C opt-level=2,relro_full,6,0,0.049091,0.04899,0.0,5704,0,,1,1783530924
rustc,suma,-C opt-level=2,stack_protector_none,6,0,0.048644,0.044822,0.003735,5712,0,,1,1783530924
rustc,suma,-C opt-level=2,stack_protector,6,0,0.048959,0.048873,0.0,5684,0,,1,1783530924
rustc,suma,-C opt-level=2,stack_protector_strong,6,0,0.04869,0.048603,0.0,5784,0,,1,1783530924
rustc,suma,-C opt-level=2,noexecstack,6,0,0.049196,0.049099,0.0,5704,0,,1,1783530924
rustc,suma,-C opt-level=2,execstack,6,0,0.048894,0.044733,0.004066,5752,0,,1,1783530924
rustc,suma,-C opt-level=2,pie,6,0,0.048895,0.048808,0.0,5828,0,,1,1783530924
rustc,suma,-C opt-level=2,no_pie,6,0,0.048579,0.044452,0.004041,5748,0,,1,1783530924
rustc,suma,-C opt-level=3,baseline,6,0,0.049038,0.048961,0.0,5816,0,,1,1783530924
rustc,suma,-C opt-level=3,overflow_checks,6,0,0.120769,0.116648,0.004022,5768,0,,1,1783530924
rustc,suma,-C opt-level=3,debug_assertions,6,0,0.092043,0.091944,0.0,5760,0,,1,1783530924
rustc,suma,-C opt-level=3,panic_abort,6,0,0.048635,0.044497,0.004045,5820,0,,1,1783530924
rustc,suma,-C opt-level=3,lto,6,0,0.048981,0.048895,0.0,5648,0,,1,1783530924
rustc,suma,-C opt-level=3,lto_thin,6,0,0.048901,0.04881,0.0,5748,0,,1,1783530924
rustc,suma,-C opt-level=3,asan,6,0,0.168102,0.153303,0.01468,12804,0,,1,1783530925
rustc,suma,-C opt-level=3,lsan,6,0,0.076346,0.068446,0.007772,8464,0,,1,1783530925
rustc,suma,-C opt-level=3,relro_full,6,0,0.048686,0.044534,0.004048,5728,0,,1,1783530925
rustc,suma,-C opt-level=3,stack_protector_none,6,0,0.048925,0.048843,0.0,5744,0,,1,1783530925
rustc,suma,-C opt-level=3,stack_protector,6,0,0.048691,0.048607,0.0,5688,0,,1,1783530925
rustc,suma,-C opt-level=3,stack_protector_strong,6,0,0.050416,0.046464,0.003872,5828,0,,1,1783530925
rustc,suma,-C opt-level=3,noexecstack,6,0,0.048929,0.041328,0.007514,5896,0,,1,1783530925
rustc,suma,-C opt-level=3,execstack,6,0,0.049085,0.048997,0.0,5760,0,,1,1783530925
rustc,suma,-C opt-level=3,pie,6,0,0.048897,0.045051,0.003754,5752,0,,1,1783530925
rustc,suma,-C opt-level=3,no_pie,6,0,0.048984,0.048898,0.0,5864,0,,1,1783530925
rustc,suma,-C opt-level=s,baseline,6,0,0.121229,0.117225,0.003907,5892,0,,1,1783530925
rustc,suma,-C opt-level=s,overflow_checks,6,0,0.121416,0.121332,0.0,5768,0,,1,1783530925
rustc,suma,-C opt-level=s,debug_assertions,6,0,0.121735,0.121641,0.0,5700,0,,1,1783530925
rustc,suma,-C opt-level=s,panic_abort,6,0,0.090017,0.086007,0.003909,5940,0,,1,1783530925
rustc,suma,-C opt-level=s,lto,6,0,0.121993,0.117824,0.004062,5616,0,,1,1783530926
rustc,suma,-C opt-level=s,lto_thin,6,0,0.120998,0.1209,0.0,5620,0,,1,1783530926
rustc,suma,-C opt-level=s,asan,6,0,0.186038,0.171026,0.014911,12760,0,,1,1783530926
rustc,suma,-C opt-level=s,lsan,6,0,0.116261,0.096564,0.019579,8608,0,,1,1783530926
rustc,suma,-C opt-level=s,relro_full,6,0,0.121387,0.117358,0.003911,5892,0,,1,1783530926
rustc,suma,-C opt-level=s,stack_protector_none,6,0,0.121271,0.121151,0.0,5876,0,,1,1783530926
rustc,suma,-C opt-level=s,stack_protector,6,0,0.088268,0.084167,0.004007,5872,0,,1,1783530926
rustc,suma,-C opt-level=s,stack_protector_strong,6,0,0.088439,0.088352,0.0,5876,0,,1,1783530926
rustc,suma,-C opt-level=s,noexecstack,6,0,0.121429,0.113508,0.007828,5880,0,,1,1783530927
rustc,suma,-C opt-level=s,execstack,6,0,0.121492,0.121394,0.0,5720,0,,1,1783530927
rustc,suma,-C opt-level=s,pie,6,0,0.121423,0.117429,0.003914,5768,0,,1,1783530927
rustc,suma,-C opt-level=s,no_pie,6,0,0.122152,0.122065,0.0,5780,0,,1,1783530927
rustc,suma,-C opt-level=z,baseline,6,0,0.121422,0.121331,0.0,5860,0,,1,1783530927
rustc,suma,-C opt-level=z,overflow_checks,6,0,0.121786,0.121693,0.0,5868,0,,1,1783530927
rustc,suma,-C opt-level=z,debug_assertions,6,0,0.646452,0.64632,0.0,5740,0,,1,1783530928
rustc,suma,-C opt-level=z,panic_abort,6,0,0.12159,0.117452,0.00405,5872,0,,1,1783530928
rustc,suma,-C opt-level=z,lto,6,0,0.086555,0.086468,0.0,5752,0,,1,1783530928
rustc,suma,-C opt-level=z,lto_thin,6,0,0.086579,0.086487,0.0,5772,0,,1,1783530928
rustc,suma,-C opt-level=z,asan,6,0,0.213461,0.205294,0.008047,12832,0,,1,1783530928
rustc,suma,-C opt-level=z,lsan,6,0,0.207533,0.195549,0.011844,10660,0,,1,1783530929
rustc,suma,-C opt-level=z,relro_full,6,0,0.121495,0.117463,0.003915,5748,0,,1,1783530929
rustc,suma,-C opt-level=z,stack_protector_none,6,0,0.121514,0.12142,0.0,5848,0,,1,1783530929
rustc,suma,-C opt-level=z,stack_protector,6,0,0.08647,0.086387,0.0,5876,0,,1,1783530929
rustc,suma,-C opt-level=z,stack_protector_strong,6,0,0.086681,0.082661,0.003936,5772,0,,1,1783530929
rustc,suma,-C opt-level=z,noexecstack,6,0,0.122592,0.122502,0.0,5960,0,,1,1783530929
rustc,suma,-C opt-level=z,execstack,6,0,0.121429,0.121333,0.0,5764,0,,1,1783530929
rustc,suma,-C opt-level=z,pie,6,0,0.121164,0.121076,0.0,5704,0,,1,1783530929
rustc,suma,-C opt-level=z,no_pie,6,0,0.086402,0.082388,0.003923,5760,0,,1,1783530929
rustc,final,-C opt-level=0,baseline,6,0,1.583623,1.583486,0.0,2164,0,,1,1783530931
rustc,final,-C opt-level=0,overflow_checks,6,0,1.6138,1.613644,0.0,2000,0,,1,1783530933
rustc,final,-C opt-level=0,debug_assertions,6,0,1.580699,1.572577,0.007982,2004,0,,1,1783530934
rustc,final,-C opt-level=0,panic_abort,6,0,1.580919,1.580784,0.0,1992,0,,1,1783530936
rustc,final,-C opt-level=0,lto,6,0,1.589925,1.5898,0.0,1888,0,,1,1783530937
rustc,final,-C opt-level=0,lto_thin,6,0,1.618033,1.617876,0.0,2308,0,,1,1783530939
rustc,final,-C opt-level=0,asan,6,0,2.430453,2.418231,0.012016,12260,0,,1,1783530941
rustc,final,-C opt-level=0,lsan,6,0,1.632078,1.611892,0.020009,8824,0,,1,1783530943
rustc,final,-C opt-level=0,relro_full,6,0,1.58137,1.581194,0.0,2000,0,,1,1783530945
rustc,final,-C opt-level=0,stack_protector_none,6,0,1.579179,1.579055,0.0,2064,0,,1,1783530946
rustc,final,-C opt-level=0,stack_protector,6,0,1.667965,1.667832,0.0,2180,0,,1,1783530948
rustc,final,-C opt-level=0,stack_protector_strong,6,0,1.619034,1.618885,0.0,2168,0,,1,1783530950
rustc,final,-C opt-level=0,noexecstack,6,0,1.582604,1.582483,0.0,2068,0,,1,1783530951
rustc,final,-C opt-level=0,execstack,6,0,1.588636,1.588502,0.0,2172,0,,1,1783530953
rustc,final,-C opt-level=0,pie,6,0,1.617939,1.613732,0.003994,2064,0,,1,1783530954
rustc,final,-C opt-level=0,no_pie,6,0,1.552689,1.552569,0.0,2180,0,,1,1783530956
rustc,final,-C opt-level=1,baseline,6,0,0.111527,0.111452,0.0,1992,0,,1,1783530956
rustc,final,-C opt-level=1,overflow_checks,6,0,0.143593,0.143512,0.0,2000,0,,1,1783530956
rustc,final,-C opt-level=1,debug_assertions,6,0,0.116683,0.116581,0.0,2160,0,,1,1783530956
rustc,final,-C opt-level=1,panic_abort,6,0,0.110752,0.110661,0.0,2076,0,,1,1783530956
rustc,final,-C opt-level=1,lto,6,0,0.117916,0.117831,0.0,2044,0,,1,1783530956
rustc,final,-C opt-level=1,lto_thin,6,0,0.102567,0.102478,0.0,2048,0,,1,1783530957
rustc,final,-C opt-level=1,asan,6,0,0.254556,0.242325,0.012115,6272,0,,1,1783530957
rustc,final,-C opt-level=1,lsan,6,0,0.150477,0.146254,0.00409,4712,0,,1,1783530957
rustc,final,-C opt-level=1,relro_full,6,0,0.11374,0.11364,0.0,2004,0,,1,1783530957
rustc,final,-C opt-level=1,stack_protector_none,6,0,0.111212,0.107162,0.003968,2084,0,,1,1783530957
rustc,final,-C opt-level=1,stack_protector,6,0,0.110387,0.106361,0.003939,2060,0,,1,1783530957
rustc,final,-C opt-level=1,stack_protector_strong,6,0,0.119023,0.118934,0.0,2056,0,,1,1783530957
rustc,final,-C opt-level=1,noexecstack,6,0,0.111981,0.111878,0.0,2068,0,,1,1783530958
rustc,final,-C opt-level=1,execstack,6,0,0.111299,0.111214,0.0,2148,0,,1,1783530958
rustc,final,-C opt-level=1,pie,6,0,0.130743,0.130567,0.0,2008,0,,1,1783530958
rustc,final,-C opt-level=1,no_pie,6,0,0.122118,0.122013,0.0,2112,0,,1,1783530958
rustc,final,-C opt-level=2,baseline,6,0,0.122038,0.118024,0.003934,2000,0,,1,1783530958
rustc,final,-C opt-level=2,overflow_checks,6,0,0.10362,0.103535,0.0,2124,0,,1,1783530958
rustc,final,-C opt-level=2,debug_assertions,6,0,0.106328,0.106227,0.0,2000,0,,1,1783530958
rustc,final,-C opt-level=2,panic_abort,6,0,0.108282,0.108183,0.0,2060,0,,1,1783530958
rustc,final,-C opt-level=2,lto,6,0,0.103686,0.099611,0.003984,1840,0,,1,1783530958
rustc,final,-C opt-level=2,lto_thin,6,0,0.120144,0.120069,0.0,2176,0,,1,1783530959
rustc,final,-C opt-level=2,asan,6,0,0.228144,0.196758,0.031272,9960,0,,1,1783530959
rustc,final,-C opt-level=2,lsan,6,0,0.1395,0.123816,0.015575,8680,0,,1,1783530959
rustc,final,-C opt-level=2,relro_full,6,0,0.125336,0.125235,0.0,2160,0,,1,1783530959
rustc,final,-C opt-level=2,stack_protector_none,6,0,0.12689,0.126806,0.0,2056,0,,1,1783530959
rustc,final,-C opt-level=2,stack_protector,6,0,0.107082,0.106997,0.0,2172,0,,1,1783530959
rustc,final,-C opt-level=2,stack_protector_strong,6,0,0.103507,0.103429,0.0,2064,0,,1,1783530959
rustc,final,-C opt-level=2,noexecstack,6,0,0.138262,0.138173,0.0,2124,0,,1,1783530960
rustc,final,-C opt-level=2,execstack,6,0,0.122428,0.122341,0.0,2184,0,,1,1783530960
rustc,final,-C opt-level=2,pie,6,0,0.12095,0.120859,0.0,2172,0,,1,1783530960
rustc,final,-C opt-level=2,no_pie,6,0,0.116752,0.116659,0.0,2016,0,,1,1783530960
rustc,final,-C opt-level=3,baseline,6,0,0.135568,0.135493,0.0,2172,0,,1,1783530960
rustc,final,-C opt-level=3,overflow_checks,6,0,0.104744,0.104657,0.0,2060,0,,1,1783530960
rustc,final,-C opt-level=3,debug_assertions,6,0,0.113235,0.10924,0.003901,2060,0,,1,1783530960
rustc,final,-C opt-level=3,panic_abort,6,0,0.111813,0.111705,0.0,2168,0,,1,1783530960
rustc,final,-C opt-level=3,lto,6,0,0.102309,0.102214,0.0,2036,0,,1,1783530961
rustc,final,-C opt-level=3,lto_thin,6,0,0.120781,0.12069,0.0,2008,0,,1,1783530961
rustc,final,-C opt-level=3,asan,6,0,0.227474,0.207707,0.01968,10036,0,,1,1783530961
rustc,final,-C opt-level=3,lsan,6,0,0.139689,0.131783,0.007798,8788,0,,1,1783530961
rustc,final,-C opt-level=3,relro_full,6,0,0.13557,0.135465,0.0,2060,0,,1,1783530961
rustc,final,-C opt-level=3,stack_protector_none,6,0,0.122609,0.122523,0.0,2184,0,,1,1783530961
rustc,final,-C opt-level=3,stack_protector,6,0,0.102631,0.10255,0.0,2068,0,,1,1783530961
rustc,final,-C opt-level=3,stack_protector_strong,6,0,0.101949,0.101866,0.0,2012,0,,1,1783530961
rustc,final,-C opt-level=3,noexecstack,6,0,0.122734,0.122645,0.0,2072,0,,1,1783530962
rustc,final,-C opt-level=3,execstack,6,0,0.134914,0.134819,0.0,2180,0,,1,1783530962
rustc,final,-C opt-level=3,pie,6,0,0.123765,0.123675,0.0,2164,0,,1,1783530962
rustc,final,-C opt-level=3,no_pie,6,0,0.118646,0.118564,0.0,2172,0,,1,1783530962
rustc,final,-C opt-level=s,baseline,6,0,0.163071,0.159016,0.003975,2148,0,,1,1783530962
rustc,final,-C opt-level=s,overflow_checks,6,0,0.375463,0.371346,0.003992,2156,0,,1,1783530963
rustc,final,-C opt-level=s,debug_assertions,6,0,0.228877,0.228778,0.0,2160,0,,1,1783530963
rustc,final,-C opt-level=s,panic_abort,6,0,0.2055,0.205407,0.0,2168,0,,1,1783530963
rustc,final,-C opt-level=s,lto,6,0,0.158838,0.15875,0.0,1988,0,,1,1783530963
rustc,final,-C opt-level=s,lto_thin,6,0,0.157307,0.157223,0.0,2044,0,,1,1783530963
rustc,final,-C opt-level=s,asan,6,0,0.354543,0.342876,0.011568,10156,0,,1,1783530964
rustc,final,-C opt-level=s,lsan,6,0,0.181926,0.163688,0.018113,6808,0,,1,1783530964
rustc,final,-C opt-level=s,relro_full,6,0,0.155884,0.155767,0.0,2160,0,,1,1783530964
rustc,final,-C opt-level=s,stack_protector_none,6,0,0.16015,0.160065,0.0,2040,0,,1,1783530964
rustc,final,-C opt-level=s,stack_protector,6,0,0.231563,0.227455,0.00399,2172,0,,1,1783530964
rustc,final,-C opt-level=s,stack_protector_strong,6,0,0.233007,0.232917,0.0,2156,0,,1,1783530965
rustc,final,-C opt-level=s,noexecstack,6,0,0.154259,0.154159,0.0,2004,0,,1,1783530965
rustc,final,-C opt-level=s,execstack,6,0,0.154163,0.15408,0.0,2072,0,,1,1783530965
rustc,final,-C opt-level=s,pie,6,0,0.157941,0.157851,0.0,2064,0,,1,1783530965
rustc,final,-C opt-level=s,no_pie,6,0,0.159008,0.154944,0.003972,2032,0,,1,1783530965
rustc,final,-C opt-level=z,baseline,6,0,0.220838,0.220748,0.0,2112,0,,1,1783530965
rustc,final,-C opt-level=z,overflow_checks,6,0,0.218148,0.218057,0.0,2152,0,,1,1783530966
rustc,final,-C opt-level=z,debug_assertions,6,0,0.218923,0.218822,0.0,2068,0,,1,1783530966
rustc,final,-C opt-level=z,panic_abort,6,0,0.234154,0.23407,0.0,2176,0,,1,1783530966
rustc,final,-C opt-level=z,lto,6,0,0.210484,0.210373,0.0,1908,0,,1,1783530966
rustc,final,-C opt-level=z,lto_thin,6,0,0.221322,0.221231,0.0,2048,0,,1,1783530967
rustc,final,-C opt-level=z,asan,6,0,0.54069,0.528591,0.012011,10204,0,,1,1783530967
rustc,final,-C opt-level=z,lsan,6,0,0.254164,0.234119,0.019912,8776,0,,1,1783530967
rustc,final,-C opt-level=z,relro_full,6,0,0.221986,0.221872,0.0,2152,0,,1,1783530968
rustc,final,-C opt-level=z,stack_protector_none,6,0,0.222635,0.222535,0.0,2160,0,,1,1783530968
rustc,final,-C opt-level=z,stack_protector,6,0,0.336855,0.336768,0.0,2168,0,,1,1783530968
rustc,final,-C opt-level=z,stack_protector_strong,6,0,0.314039,0.313917,0.0,2164,0,,1,1783530968
rustc,final,-C opt-level=z,noexecstack,6,0,0.223358,0.22326,0.0,2164,0,,1,1783530969
rustc,final,-C opt-level=z,execstack,6,0,0.220814,0.220727,0.0,2116,0,,1,1783530969
rustc,final,-C opt-level=z,pie,6,0,0.221668,0.221592,0.0,2176,0,,1,1783530969
rustc,final,-C opt-level=z,no_pie,6,0,0.222347,0.218288,0.003968,2120,0,,1,1783530969
g++,suma,-O0,baseline,7,0,0.781718,0.781602,0.0,6936,0,,1,1783530970
g++,suma,-O0,pie,7,0,0.78432,0.784186,0.0,6732,0,,1,1783530971
g++,suma,-O0,no_pie,7,0,0.885328,0.87724,0.007974,6936,0,,1,1783530972
g++,suma,-O0,fortify1,7,0,0.783604,0.779452,0.003997,6916,0,,1,1783530973
g++,suma,-O0,fortify2,7,0,0.834654,0.83056,0.003993,6832,0,,1,1783530973
g++,suma,-O0,fortify_off,7,0,0.779496,0.779381,0.0,6788,0,,1,1783530974
g++,suma,-O0,noexecstack,7,0,0.780535,0.780415,0.0,7008,0,,1,1783530975
g++,suma,-O0,execstack,7,0,0.78076,0.776663,0.004003,7052,0,,1,1783530976
g++,suma,-O0,relro_full,7,0,0.780854,0.780726,0.0,6932,0,,1,1783530977
g++,suma,-O0,no_stack_protector,7,0,0.777928,0.777843,0.0,6908,0,,1,1783530977
g++,suma,-O0,stack_protector,7,0,0.804703,0.804597,0.0,6868,0,,1,1783530978
g++,suma,-O0,stack_protector_strong,7,0,0.781337,0.781209,0.0,6904,0,,1,1783530979
g++,suma,-O0,stack_protector_all,7,0,0.98716,0.987054,0.0,7004,0,,1,1783530980
g++,suma,-O0,no_plt,7,0,0.776341,0.776214,0.0,6732,0,,1,1783530981
g++,suma,-O0,asan,7,0,1.333412,1.325207,0.008018,16208,0,,1,1783530982
g++,suma,-O0,ubsan,7,0,1.659468,1.659275,0.0,6896,0,,1,1783530984
g++,suma,-O1,baseline,7,0,0.083616,0.079549,0.003977,6912,0,,1,1783530984
