compiler,program,opt,flag_id,n,time_ms_median,time_ms_ci95_lo,time_ms_ci95_hi,rss_kb_median,rss_kb_ci95_lo,rss_kb_ci95_hi,overhead_vs_baseline,overhead_ci95_lo,overhead_ci95_hi
clang++,final,-O3,no_stack_protector,50,255.199,255.186,255.229,3808,3796,3828,1.0000,0.9999,1.0001
clang++,final,-O3,noexecstack,50,255.193,255.188,255.205,3808,3786,3828,1.0000,0.9999,1.0001
clang++,final,-O3,pie,50,255.195,255.181,255.200,3804,3758,3808,1.0000,0.9999,1.0000
clang++,final,-O3,relro_full,50,255.196,255.188,255.214,3804,3766,3810,1.0000,0.9999,1.0001
clang++,final,-O3,safe_stack,50,255.298,255.284,255.315,3852,3836,3908,1.0004,1.0003,1.0005
clang++,final,-O3,stack_protector,50,255.198,255.187,255.208,3808,3764,3812,1.0000,0.9999,1.0001
clang++,final,-O3,stack_protector_all,50,255.194,255.181,255.206,3786,3752,3812,1.0000,0.9999,1.0000
clang++,final,-O3,stack_protector_strong,50,255.193,255.174,255.211,3804,3748,3828,1.0000,0.9999,1.0001
clang++,final,-O3,ubsan,50,249.707,249.546,250.018,4180,4136,4202,0.9785,0.9779,0.9796
clang++,final,-Ofast,asan,50,751.644,751.023,752.148,9784,9684,10780,2.9454,2.9429,2.9473
clang++,final,-Ofast,baseline,50,255.195,255.189,255.202,3764,3752,3808,,,
clang++,final,-Ofast,execstack,50,255.188,255.178,255.196,3764,3748,3808,1.0000,0.9999,1.0000
clang++,final,-Ofast,fortify1,50,430.952,430.796,431.215,3808,3790,3820,1.6887,1.6881,1.6898
clang++,final,-Ofast,fortify2,50,431.114,430.714,431.339,3808,3764,3828,1.6893,1.6877,1.6902
clang++,final,-Ofast,fortify_off,50,255.191,255.180,255.208,3786,3752,3810,1.0000,0.9999,1.0001
clang++,final,-Ofast,hardening_baseline,50,431.584,430.915,431.920,3788,3760,3810,1.6912,1.6886,1.6925
clang++,final,-Ofast,lto,50,255.187,255.177,255.198,3760,3748,3808,1.0000,0.9999,1.0000
clang++,final,-Ofast,msan,50,1445.640,1445.180,1446.034,6734,6600,8552,5.6648,5.6631,5.6663
clang++,final,-Ofast,no_pie,50,255.203,255.185,255.209,3808,3766,3820,1.0000,1.0000,1.0001
clang++,final,-Ofast,no_plt,50,216.835,216.821,216.845,3804,3756,3808,0.8497,0.8496,0.8497
clang++,final,-Ofast,no_stack_protector,50,255.197,255.187,255.206,3814,3806,3830,1.0000,1.0000,1.0001
clang++,final,-Ofast,noexecstack,50,255.195,255.187,255.202,3804,3756,3812,1.0000,1.0000,1.0000
clang++,final,-Ofast,pie,50,255.192,255.179,255.210,3808,3804,3814,1.0000,0.9999,1.0001
clang++,final,-Ofast,relro_full,50,255.189,255.183,255.198,3806,3758,3808,1.0000,0.9999,1.0000
clang++,final,-Ofast,safe_stack,50,255.312,255.302,255.325,3840,3836,3840,1.0005,1.0004,1.0005
clang++,final,-Ofast,stack_protector,50,255.210,255.182,255.215,3800,3752,3810,1.0001,0.9999,1.0001
clang++,final,-Ofast,stack_protector_all,50,255.194,255.188,255.203,3808,3768,3812,1.0000,1.0000,1.0000
clang++,final,-Ofast,stack_protector_strong,50,255.196,255.187,255.204,3804,3752,3808,1.0000,1.0000,1.0000
clang++,final,-Ofast,ubsan,50,249.560,249.551,249.575,4198,4136,4252,0.9779,0.9779,0.9780
clang++,final,-Os,asan,50,751.822,751.666,752.348,9726,9636,9814,2.9461,2.9455,2.9481
clang++,final,-Os,baseline,50,255.191,255.182,255.205,3802,3752,3812,,,
clang++,final,-Os,execstack,50,255.189,255.179,255.200,3808,3800,3832,1.0000,0.9999,1.0001
clang++,final,-Os,fortify1,50,434.227,434.081,434.586,3760,3748,3808,1.7016,1.7010,1.7029
clang++,final,-Os,fortify2,50,434.425,434.185,434.678,3808,3804,3812,1.7024,1.7014,1.7034
clang++,final,-Os,fortify_off,50,255.199,255.187,255.204,3768,3754,3808,1.0000,1.0000,1.0001
clang++,final,-Os,hardening_baseline,50,438.400,438.014,438.668,3808,3776,3828,1.7179,1.7164,1.7190
clang++,final,-Os,lto,50,255.187,255.178,255.196,3808,3752,3810,1.0000,0.9999,1.0000
clang++,final,-Os,msan,50,1440.663,1440.412,1441.103,6740,6680,8552,5.6454,5.6444,5.6471
clang++,final,-Os,no_pie,50,252.243,252.230,252.249,3804,3760,3828,0.9884,0.9884,0.9885
clang++,final,-Os,no_plt,50,216.835,216.820,216.845,3762,3750,3808,0.8497,0.8496,0.8497
clang++,final,-Os,no_stack_protector,50,255.197,255.190,255.208,3802,3758,3812,1.0000,1.0000,1.0001
clang++,final,-Os,noexecstack,50,255.195,255.184,255.207,3808,3804,3840,1.0000,0.9999,1.0001
clang++,final,-Os,pie,50,255.193,255.184,255.199,3808,3802,3816,1.0000,0.9999,1.0001
clang++,final,-Os,relro_full,50,255.190,255.182,255.201,3804,3752,3812,1.0000,0.9999,1.0001
clang++,final,-Os,safe_stack,50,255.292,255.281,255.301,3876,3836,3900,1.0004,1.0003,1.0004
clang++,final,-Os,stack_protector,50,252.252,252.235,252.259,3808,3800,3828,0.9885,0.9884,0.9885
clang++,final,-Os,stack_protector_all,50,252.248,252.240,252.261,3804,3764,3824,0.9885,0.9884,0.9885
clang++,final,-Os,stack_protector_strong,50,252.240,252.232,252.250,3806,3752,3828,0.9884,0.9884,0.9885
clang++,final,-Os,ubsan,50,252.514,252.490,252.579,4196,4168,4204,0.9895,0.9894,0.9898
clang++,final,-Oz,asan,50,752.281,751.801,752.767,9806,9748,9892,2.9823,2.9804,2.9843
clang++,final,-Oz,baseline,50,252.247,252.238,252.254,3758,3750,3808,,,
clang++,final,-Oz,execstack,50,252.240,252.233,252.247,3808,3772,3812,1.0000,0.9999,1.0000
clang++,final,-Oz,fortify1,50,437.365,437.035,437.958,3760,3752,3806,1.7339,1.7325,1.7362
clang++,final,-Oz,fortify2,50,437.206,436.874,437.492,3770,3752,3808,1.7332,1.7319,1.7344
clang++,final,-Oz,fortify_off,50,252.252,252.246,252.262,3808,3768,3812,1.0000,1.0000,1.0001
clang++,final,-Oz,hardening_baseline,50,434.730,434.480,434.930,3792,3752,3832,1.7234,1.7224,1.7243
clang++,final,-Oz,lto,50,252.250,252.238,252.260,3792,3752,3808,1.0000,1.0000,1.0001
clang++,final,-Oz,msan,50,1442.925,1442.399,1443.530,6738,6612,8502,5.7203,5.7183,5.7227
clang++,final,-Oz,no_pie,50,255.188,255.168,255.201,3804,3752,3810,1.0117,1.0116,1.0117
clang++,final,-Oz,no_plt,50,213.893,213.880,213.903,3808,3764,3824,0.8480,0.8479,0.8480
clang++,final,-Oz,no_stack_protector,50,252.250,252.237,252.262,3802,3752,3812,1.0000,1.0000,1.0001
clang++,final,-Oz,noexecstack,50,252.238,252.223,252.253,3768,3752,3812,1.0000,0.9999,1.0000
clang++,final,-Oz,pie,50,252.240,252.228,252.250,3808,3758,3812,1.0000,0.9999,1.0000
clang++,final,-Oz,relro_full,50,252.251,252.244,252.262,3808,3760,3828,1.0000,1.0000,1.0001
clang++,final,-Oz,safe_stack,50,249.394,249.382,249.406,3840,3836,3896,0.9887,0.9886,0.9887
clang++,final,-Oz,stack_protector,50,258.140,258.131,258.156,3808,3764,3812,1.0234,1.0233,1.0234
clang++,final,-Oz,stack_protector_all,50,258.136,258.130,258.145,3798,3750,3808,1.0233,1.0233,1.0234
clang++,final,-Oz,stack_protector_strong,50,258.145,258.134,258.154,3804,3756,3818,1.0234,1.0233,1.0234
clang++,final,-Oz,ubsan,50,255.476,255.436,255.633,4146,4132,4226,1.0128,1.0126,1.0134
clang++,startup,-O0,asan,50,18.806,18.675,18.896,9728,9664,10342,14.2636,14.1657,14.3507
clang++,startup,-O0,baseline,50,1.319,1.313,1.325,3592,3574,3600,,,
clang++,startup,-O0,execstack,50,1.205,1.203,1.209,3580,3572,3596,0.9143,0.9095,0.9179
clang++,startup,-O0,fortify1,50,1.205,1.202,1.210,3586,3576,3620,0.9139,0.9097,0.9185
clang++,startup,-O0,fortify2,50,1.206,1.204,1.209,3576,3572,3596,0.9151,0.9109,0.9190
clang++,startup,-O0,fortify_off,50,1.209,1.204,1.213,3586,3572,3636,0.9170,0.9118,0.9215
clang++,startup,-O0,hardening_baseline,50,1.206,1.201,1.211,3572,3568,3584,0.9151,0.9098,0.9196
clang++,startup,-O0,lto,50,1.216,1.210,1.219,3592,3572,3600,0.9223,0.9162,0.9263
clang++,startup,-O0,msan,50,5.661,5.613,5.694,6580,6484,8462,4.2935,4.2527,4.3247
clang++,startup,-O0,no_pie,50,1.202,1.198,1.205,3594,3576,3600,0.9113,0.9068,0.9154
clang++,startup,-O0,no_plt,50,1.204,1.200,1.209,3596,3580,3636,0.9135,0.9087,0.9182
clang++,startup,-O0,no_stack_protector,50,1.200,1.198,1.204,3576,3572,3580,0.9097,0.9056,0.9142
clang++,startup,-O0,noexecstack,50,1.211,1.206,1.218,3588,3578,3598,0.9185,0.9136,0.9246
clang++,startup,-O0,pie,50,1.214,1.211,1.218,3586,3572,3596,0.9207,0.9162,0.9248
clang++,startup,-O0,relro_full,50,1.204,1.203,1.208,3592,3576,3596,0.9132,0.9094,0.9177
clang++,startup,-O0,safe_stack,50,1.362,1.333,1.375,3664,3640,3680,1.0330,1.0106,1.0437
clang++,startup,-O0,stack_protector,50,1.205,1.201,1.206,3596,3582,3610,0.9139,0.9093,0.9172
clang++,startup,-O0,stack_protector_all,50,1.204,1.200,1.208,3580,3572,3592,0.9128,0.9081,0.9172
clang++,startup,-O0,stack_protector_strong,50,1.204,1.200,1.208,3594,3580,3602,0.9135,0.9086,0.9177
clang++,startup,-O0,ubsan,50,1.538,1.529,1.554,3960,3948,3976,1.1669,1.1592,1.1784
clang++,startup,-O1,asan,50,18.924,18.723,19.085,9692,9590,10844,15.6716,15.4971,15.8348
clang++,startup,-O1,baseline,50,1.208,1.204,1.213,3580,3576,3632,,,
clang++,startup,-O1,execstack,50,1.209,1.205,1.214,3586,3576,3632,1.0012,0.9959,1.0062
clang++,startup,-O1,fortify1,50,1.207,1.203,1.216,3584,3576,3594,0.9996,0.9946,1.0079
clang++,startup,-O1,fortify2,50,1.204,1.201,1.208,3594,3582,3604,0.9971,0.9921,1.0017
clang++,startup,-O1,fortify_off,50,1.208,1.203,1.211,3598,3574,3636,1.0000,0.9946,1.0042
clang++,startup,-O1,hardening_baseline,50,1.210,1.204,1.213,3592,3576,3618,1.0017,0.9955,1.0062
clang++,startup,-O1,lto,50,1.218,1.214,1.223,3586,3578,3596,1.0087,1.0037,1.0141
clang++,startup,-O1,msan,50,5.639,5.579,5.692,7480,6538,8422,4.6700,4.6256,4.7155
clang++,startup,-O1,no_pie,50,1.200,1.196,1.206,3582,3568,3590,0.9942,0.9884,1.0004
clang++,startup,-O1,no_plt,50,1.201,1.199,1.203,3580,3570,3588,0.9946,0.9897,0.9983
clang++,startup,-O1,no_stack_protector,50,1.202,1.199,1.207,3576,3572,3582,0.9954,0.9905,1.0000
clang++,startup,-O1,noexecstack,50,1.205,1.202,1.210,3596,3582,3604,0.9983,0.9938,1.0033
clang++,startup,-O1,pie,50,1.206,1.204,1.214,3580,3576,3596,0.9992,0.9946,1.0058
clang++,startup,-O1,relro_full,50,1.206,1.200,1.210,3596,3580,3638,0.9992,0.9934,1.0033
clang++,startup,-O1,safe_stack,50,1.365,1.357,1.383,3658,3640,3672,1.1308,1.1230,1.1468
clang++,startup,-O1,stack_protector,50,1.203,1.200,1.210,3596,3578,3600,0.9963,0.9909,1.0025
clang++,startup,-O1,stack_protector_all,50,1.206,1.203,1.211,3580,3572,3596,0.9988,0.9938,1.0033
clang++,startup,-O1,stack_protector_strong,50,1.202,1.197,1.207,3576,3572,3590,0.9954,0.9909,1.0008
clang++,startup,-O1,ubsan,50,1.542,1.526,1.597,3966,3956,4000,1.2770,1.2636,1.3274
clang++,startup,-O2,asan,50,19.333,18.937,19.619,9730,9616,11314,15.9777,15.6703,16.2138
clang++,startup,-O2,baseline,50,1.210,1.205,1.213,3592,3576,3600,,,
clang++,startup,-O2,execstack,50,1.204,1.200,1.208,3576,3568,3580,0.9950,0.9901,1.0000
clang++,startup,-O2,fortify1,50,1.207,1.202,1.211,3592,3574,3612,0.9975,0.9934,1.0029
clang++,startup,-O2,fortify2,50,1.211,1.207,1.212,3598,3592,3638,1.0004,0.9959,1.0041
clang++,startup,-O2,fortify_off,50,1.209,1.205,1.211,3578,3572,3600,0.9988,0.9946,1.0033
clang++,startup,-O2,hardening_baseline,50,1.207,1.203,1.211,3580,3570,3600,0.9975,0.9934,1.0025
clang++,startup,-O2,lto,50,1.214,1.210,1.219,3584,3574,3596,1.0033,0.9988,1.0092
clang++,startup,-O2,msan,50,5.628,5.573,5.657,6540,6480,8360,4.6512,4.6045,4.6818
clang++,startup,-O2,no_pie,50,1.204,1.200,1.211,3594,3578,3636,0.9950,0.9905,1.0017
clang++,startup,-O2,no_plt,50,1.200,1.199,1.205,3580,3572,3594,0.9921,0.9889,0.9975
clang++,startup,-O2,no_stack_protector,50,1.204,1.199,1.209,3580,3572,3596,0.9950,0.9901,1.0004
clang++,startup,-O2,noexecstack,50,1.202,1.200,1.208,3578,3572,3592,0.9934,0.9905,0.9996
clang++,startup,-O2,pie,50,1.207,1.202,1.215,3586,3574,3614,0.9975,0.9926,1.0042
clang++,startup,-O2,relro_full,50,1.203,1.201,1.211,3588,3576,3620,0.9942,0.9913,1.0025
clang++,startup,-O2,safe_stack,50,1.365,1.341,1.370,3660,3638,3664,1.1281,1.1078,1.1352
clang++,startup,-O2,stack_protector,50,1.204,1.198,1.209,3586,3576,3628,0.9946,0.9897,1.0000
clang++,startup,-O2,stack_protector_all,50,1.204,1.202,1.209,3592,3576,3598,0.9955,0.9922,1.0008
clang++,startup,-O2,stack_protector_strong,50,1.204,1.201,1.210,3578,3574,3592,0.9950,0.9913,1.0012
clang++,startup,-O2,ubsan,50,1.541,1.532,1.601,3980,3960,4028,1.2736,1.2657,1.3324
clang++,startup,-O3,asan,50,18.873,18.678,19.241,9632,9556,9676,15.6363,15.4698,15.9603
clang++,startup,-O3,baseline,50,1.207,1.203,1.214,3586,3572,3600,,,
clang++,startup,-O3,execstack,50,1.206,1.201,1.209,3586,3576,3616,0.9996,0.9926,1.0037
clang++,startup,-O3,fortify1,50,1.205,1.200,1.208,3580,3572,3598,0.9983,0.9909,1.0021
clang++,startup,-O3,fortify2,50,1.204,1.201,1.208,3582,3570,3596,0.9979,0.9910,1.0021
clang++,startup,-O3,fortify_off,50,1.210,1.205,1.216,3592,3580,3600,1.0025,0.9959,1.0075
clang++,startup,-O3,hardening_baseline,50,1.209,1.203,1.216,3594,3572,3632,1.0017,0.9947,1.0079
clang++,startup,-O3,lto,50,1.213,1.211,1.216,3586,3576,3596,1.0050,0.9992,1.0091
clang++,startup,-O3,msan,50,5.628,5.577,5.674,6572,6464,8416,4.6632,4.6144,4.7023
clang++,startup,-O3,no_pie,50,1.198,1.197,1.202,3582,3572,3600,0.9925,0.9868,0.9967
clang++,startup,-O3,no_plt,50,1.204,1.200,1.210,3580,3576,3616,0.9975,0.9909,1.0033
clang++,startup,-O3,no_stack_protector,50,1.210,1.205,1.215,3576,3572,3584,1.0021,0.9950,1.0070
clang++,startup,-O3,noexecstack,50,1.204,1.202,1.208,3592,3580,3602,0.9975,0.9909,1.0017
clang++,startup,-O3,pie,50,1.205,1.203,1.207,3592,3576,3598,0.9983,0.9918,1.0017
clang++,startup,-O3,relro_full,50,1.204,1.201,1.210,3592,3572,3634,0.9979,0.9917,1.0033
clang++,startup,-O3,safe_stack,50,1.367,1.348,1.377,3656,3638,3662,1.1326,1.1158,1.1423
clang++,startup,-O3,stack_protector,50,1.204,1.200,1.208,3596,3576,3632,0.9975,0.9913,1.0021
clang++,startup,-O3,stack_protector_all,50,1.204,1.202,1.208,3576,3570,3588,0.9975,0.9914,1.0017
clang++,startup,-O3,stack_protector_strong,50,1.204,1.202,1.208,3584,3576,3598,0.9979,0.9909,1.0025
clang++,startup,-O3,ubsan,50,1.537,1.528,1.591,3972,3952,4004,1.2738,1.2625,1.3181
clang++,startup,-Ofast,asan,50,18.989,18.719,19.326,9630,9594,9712,15.7983,15.5699,16.0691
clang++,startup,-Ofast,baseline,50,1.202,1.200,1.208,3576,3572,3580,,,
clang++,startup,-Ofast,execstack,50,1.204,1.200,1.208,3592,3574,3596,1.0012,0.9959,1.0050
clang++,startup,-Ofast,fortify1,50,1.205,1.200,1.210,3586,3568,3632,1.0025,0.9967,1.0058
clang++,startup,-Ofast,fortify2,50,1.204,1.202,1.212,3580,3576,3596,1.0021,0.9971,1.0083
clang++,startup,-Ofast,fortify_off,50,1.206,1.204,1.211,3584,3576,3612,1.0037,0.9983,1.0067
clang++,startup,-Ofast,hardening_baseline,50,1.211,1.205,1.215,3584,3580,3598,1.0075,1.0008,1.0108
clang++,startup,-Ofast,lto,50,1.214,1.213,1.218,3574,3568,3592,1.0104,1.0058,1.0142
clang++,startup,-Ofast,msan,50,5.652,5.603,5.696,6544,6476,8420,4.7022,4.6610,4.7388
clang++,startup,-Ofast,no_pie,50,1.200,1.197,1.205,3594,3580,3604,0.9988,0.9934,1.0025
clang++,startup,-Ofast,no_plt,50,1.205,1.200,1.209,3578,3568,3600,1.0025,0.9963,1.0058
clang++,startup,-Ofast,no_stack_protector,50,1.202,1.200,1.206,3576,3570,3596,1.0000,0.9950,1.0033
clang++,startup,-Ofast,noexecstack,50,1.204,1.201,1.208,3580,3574,3592,1.0017,0.9963,1.0050
clang++,startup,-Ofast,pie,50,1.204,1.203,1.208,3582,3576,3600,1.0017,0.9967,1.0050
clang++,startup,-Ofast,relro_full,50,1.203,1.200,1.209,3582,3570,3600,1.0008,0.9959,1.0058
clang++,startup,-Ofast,safe_stack,50,1.361,1.343,1.380,3660,3652,3676,1.1319,1.1165,1.1470
clang++,startup,-Ofast,stack_protector,50,1.205,1.201,1.210,3592,3578,3600,1.0025,0.9975,1.0067
clang++,startup,-Ofast,stack_protector_all,50,1.207,1.203,1.211,3586,3578,3600,1.0042,0.9983,1.0067
clang++,startup,-Ofast,stack_protector_strong,50,1.202,1.199,1.204,3576,3572,3592,1.0000,0.9950,1.0025
clang++,startup,-Ofast,ubsan,50,1.533,1.528,1.598,3976,3956,4050,1.2754,1.2685,1.3289
clang++,startup,-Os,asan,50,19.119,18.834,19.398,9674,9604,10676,15.8209,15.5869,16.0842
clang++,startup,-Os,baseline,50,1.209,1.202,1.213,3580,3576,3596,,,
clang++,startup,-Os,execstack,50,1.208,1.202,1.211,3578,3572,3600,0.9996,0.9934,1.0058
clang++,startup,-Os,fortify1,50,1.204,1.200,1.209,3592,3576,3600,0.9959,0.9909,1.0029
clang++,startup,-Os,fortify2,50,1.206,1.203,1.211,3580,3572,3596,0.9979,0.9934,1.0050
clang++,startup,-Os,fortify_off,50,1.208,1.203,1.212,3596,3584,3644,0.9996,0.9934,1.0054
clang++,startup,-Os,hardening_baseline,50,1.204,1.201,1.208,3576,3568,3592,0.9959,0.9913,1.0025
clang++,startup,-Os,lto,50,1.221,1.216,1.223,3584,3576,3592,1.0103,1.0050,1.0158
clang++,startup,-Os,msan,50,5.645,5.597,5.672,7504,6500,8444,4.6711,4.6314,4.7027
clang++,startup,-Os,no_pie,50,1.202,1.198,1.205,3592,3572,3618,0.9942,0.9893,1.0000
clang++,startup,-Os,no_plt,50,1.204,1.201,1.211,3598,3580,3610,0.9959,0.9917,1.0029
clang++,startup,-Os,no_stack_protector,50,1.206,1.204,1.211,3594,3576,3604,0.9983,0.9938,1.0050
clang++,startup,-Os,noexecstack,50,1.208,1.203,1.212,3578,3568,3594,0.9996,0.9934,1.0054
clang++,startup,-Os,pie,50,1.205,1.202,1.209,3580,3572,3600,0.9971,0.9922,1.0037
clang++,startup,-Os,relro_full,50,1.208,1.203,1.212,3596,3580,3632,0.9996,0.9938,1.0058
clang++,startup,-Os,safe_stack,50,1.366,1.356,1.373,3658,3640,3676,1.1307,1.1206,1.1398
clang++,startup,-Os,stack_protector,50,1.206,1.202,1.217,3586,3576,3598,0.9983,0.9930,1.0079
clang++,startup,-Os,stack_protector_all,50,1.206,1.202,1.210,3580,3576,3598,0.9979,0.9930,1.0037
clang++,startup,-Os,stack_protector_strong,50,1.208,1.202,1.211,3588,3576,3624,0.9996,0.9930,1.0054
clang++,startup,-Os,ubsan,50,1.536,1.530,1.672,3970,3960,4068,1.2714,1.2640,1.3801
clang++,startup,-Oz,asan,50,18.894,18.745,19.271,9634,9606,9714,15.6343,15.5054,15.9528
clang++,startup,-Oz,baseline,50,1.209,1.205,1.212,3582,3574,3596,,,
clang++,startup,-Oz,execstack,50,1.208,1.203,1.212,3582,3572,3596,0.9992,0.9942,1.0033
clang++,startup,-Oz,fortify1,50,1.205,1.202,1.211,3588,3576,3600,0.9975,0.9930,1.0025
clang++,startup,-Oz,fortify2,50,1.204,1.200,1.209,3584,3572,3600,0.9967,0.9917,1.0012
clang++,startup,-Oz,fortify_off,50,1.204,1.201,1.208,3576,3572,3592,0.9963,0.9922,1.0008
clang++,startup,-Oz,hardening_baseline,50,1.204,1.203,1.208,3584,3576,3602,0.9967,0.9934,1.0004
clang++,startup,-Oz,lto,50,1.213,1.210,1.219,3592,3576,3596,1.0037,1.0000,1.0087
clang++,startup,-Oz,msan,50,5.644,5.581,5.683,6580,6538,8440,4.6698,4.6165,4.7041
clang++,startup,-Oz,no_pie,50,1.203,1.198,1.206,3592,3572,3598,0.9954,0.9905,0.9992
clang++,startup,-Oz,no_plt,50,1.204,1.201,1.208,3600,3584,3636,0.9963,0.9926,1.0008
clang++,startup,-Oz,no_stack_protector,50,1.205,1.203,1.211,3584,3576,3596,0.9975,0.9942,1.0029
clang++,startup,-Oz,noexecstack,50,1.204,1.200,1.207,3586,3572,3632,0.9963,0.9921,1.0000
clang++,startup,-Oz,pie,50,1.206,1.203,1.211,3592,3576,3616,0.9983,0.9946,1.0029
clang++,startup,-Oz,relro_full,50,1.205,1.201,1.209,3582,3576,3596,0.9975,0.9926,1.0012
clang++,startup,-Oz,safe_stack,50,1.361,1.340,1.371,3642,3636,3658,1.1266,1.1079,1.1356
clang++,startup,-Oz,stack_protector,50,1.204,1.200,1.208,3582,3572,3596,0.9967,0.9917,1.0004
clang++,startup,-Oz,stack_protector_all,50,1.202,1.198,1.206,3588,3578,3600,0.9942,0.9905,0.9988
clang++,startup,-Oz,stack_protector_strong,50,1.205,1.203,1.208,3578,3572,3596,0.9971,0.9942,1.0008
clang++,startup,-Oz,ubsan,50,1.534,1.526,1.551,3964,3952,4052,1.2698,1.2620,1.2825
clang++,suma,-O0,asan,50,2562.707,2559.689,2565.548,16262,14412,16348,1.4381,1.4363,1.4400
clang++,suma,-O0,baseline,50,1781.969,1780.770,1782.936,6904,6880,6916,,,
clang++,suma,-O0,execstack,50,1782.731,1781.675,1784.221,6888,6878,6904,1.0004,0.9996,1.0016
clang++,suma,-O0,fortify1,50,1781.001,1780.385,1781.925,6898,6880,6926,0.9995,0.9988,1.0003
clang++,suma,-O0,fortify2,50,1781.321,1780.667,1783.065,6888,6856,6904,0.9996,0.9990,1.0007
clang++,suma,-O0,fortify_off,50,1782.580,1781.188,1783.977,6900,6884,6906,1.0003,0.9995,1.0014
clang++,suma,-O0,hardening_baseline,50,1777.057,1776.610,1777.349,6892,6860,6906,0.9972,0.9966,0.9979
clang++,suma,-O0,lto,50,1781.398,1780.061,1783.200,6890,6882,6912,0.9997,0.9988,1.0007
clang++,suma,-O0,msan,50,15743.811,15742.671,15745.744,14308,14248,15916,8.8351,8.8306,8.8410
clang++,suma,-O0,no_pie,50,1781.660,1780.885,1783.013,6908,6880,6918,0.9998,0.9992,1.0008
clang++,suma,-O0,no_plt,50,1781.700,1780.869,1783.762,6892,6878,6904,0.9998,0.9991,1.0012
clang++,suma,-O0,no_stack_protector,50,1782.792,1781.240,1784.993,6904,6872,6924,1.0005,0.9994,1.0018
clang++,suma,-O0,noexecstack,50,1783.198,1781.227,1785.108,6898,6882,6916,1.0007,0.9993,1.0021
clang++,suma,-O0,pie,50,1782.516,1781.211,1783.548,6902,6884,6916,1.0003,0.9994,1.0013
clang++,suma,-O0,relro_full,50,1781.782,1780.719,1783.426,6896,6870,6908,0.9999,0.9991,1.0011
clang++,suma,-O0,safe_stack,50,1718.772,1718.292,1720.451,6934,6916,6952,0.9645,0.9639,0.9657
clang++,suma,-O0,stack_protector,50,1781.605,1779.853,1783.443,6888,6880,6900,0.9998,0.9987,1.0010
clang++,suma,-O0,stack_protector_all,50,2073.872,2073.405,2074.412,6900,6888,6912,1.1638,1.1631,1.1646
clang++,suma,-O0,stack_protector_strong,50,1776.711,1776.397,1777.108,6900,6884,6916,0.9970,0.9965,0.9978
clang++,suma,-O0,ubsan,50,4228.211,4212.586,4232.436,7326,7274,7388,2.3728,2.3643,2.3759
clang++,suma,-O1,asan,50,158.130,157.341,158.402,14378,14278,16180,1.3042,1.2976,1.3068
clang++,suma,-O1,baseline,50,121.243,121.151,121.343,6904,6888,6918,,,
clang++,suma,-O1,execstack,50,121.230,121.153,121.329,6908,6892,6930,0.9999,0.9988,1.0009
clang++,suma,-O1,fortify1,50,121.197,121.142,121.251,6880,6848,6888,0.9996,0.9987,1.0005
clang++,suma,-O1,fortify2,50,82.340,82.185,82.457,6900,6884,6910,0.6791,0.6777,0.6802
clang++,suma,-O1,fortify_off,50,121.276,121.178,121.377,6888,6870,6902,1.0003,0.9992,1.0015
clang++,suma,-O1,hardening_baseline,50,121.210,121.144,121.245,6900,6888,6904,0.9997,0.9988,1.0006
clang++,suma,-O1,lto,50,121.244,121.178,121.299,6900,6888,6910,1.0000,0.9992,1.0009
clang++,suma,-O1,msan,50,232.595,232.212,233.363,15916,14292,15964,1.9184,1.9152,1.9248
clang++,suma,-O1,no_pie,50,84.156,83.880,84.239,6886,6850,6904,0.6941,0.6918,0.6949
clang++,suma,-O1,no_plt,50,82.266,82.121,82.441,6896,6872,6910,0.6785,0.6773,0.6800
clang++,suma,-O1,no_stack_protector,50,121.240,121.185,121.292,6854,6832,6892,1.0000,0.9991,1.0009
clang++,suma,-O1,noexecstack,50,121.275,121.146,121.393,6900,6884,6916,1.0003,0.9990,1.0014
clang++,suma,-O1,pie,50,121.221,121.154,121.339,6892,6854,6904,0.9998,0.9989,1.0011
clang++,suma,-O1,relro_full,50,121.191,121.134,121.380,6902,6880,6914,0.9996,0.9986,1.0015
clang++,suma,-O1,safe_stack,50,121.334,121.284,121.426,6940,6914,6956,1.0008,0.9999,1.0018
clang++,suma,-O1,stack_protector,50,121.228,121.167,121.314,6880,6852,6900,0.9999,0.9990,1.0010
clang++,suma,-O1,stack_protector_all,50,121.273,121.202,121.326,6888,6860,6906,1.0002,0.9992,1.0012
clang++,suma,-O1,stack_protector_strong,50,121.272,121.161,121.350,6880,6856,6896,1.0002,0.9992,1.0014
clang++,suma,-O1,ubsan,50,240.418,240.302,240.612,7240,7220,7308,1.9829,1.9810,1.9852
clang++,suma,-O2,asan,50,154.833,154.413,155.471,14316,14246,14384,2.7325,2.7240,2.7445
clang++,suma,-O2,baseline,50,56.663,56.592,56.737,6902,6884,6910,,,
clang++,suma,-O2,execstack,50,56.602,56.560,56.822,6900,6888,6916,0.9989,0.9973,1.0026
clang++,suma,-O2,fortify1,50,56.609,56.580,56.694,6910,6880,6922,0.9991,0.9976,1.0011
clang++,suma,-O2,fortify2,50,48.165,48.132,48.262,6894,6870,6908,0.8500,0.8486,0.8522
clang++,suma,-O2,fortify_off,50,56.627,56.554,56.709,6892,6874,6904,0.9994,0.9973,1.0012
clang++,suma,-O2,hardening_baseline,50,56.865,56.814,56.931,6876,6828,6888,1.0036,1.0019,1.0054
