compiler,program,opt,flag_id,n,time_ms_median,time_ms_ci95_lo,time_ms_ci95_hi,rss_kb_median,rss_kb_ci95_lo,rss_kb_ci95_hi,overhead_vs_baseline,overhead_ci95_lo,overhead_ci95_hi
clang++,startup,-Os,fortify_off,50,1.209,1.204,1.211,3588,3572,3598,1.0008,0.9934,1.0050
clang++,startup,-Os,hardening_baseline,50,1.210,1.208,1.212,3586,3576,3602,1.0017,0.9959,1.0054
clang++,startup,-Os,lto,50,1.220,1.215,1.227,3576,3572,3584,1.0099,1.0029,1.0162
clang++,startup,-Os,msan,50,5.577,5.540,5.611,6478,6472,6538,4.6186,4.5772,4.6508
clang++,startup,-Os,no_pie,50,1.205,1.202,1.209,3584,3576,3624,0.9983,0.9922,1.0025
clang++,startup,-Os,no_plt,50,1.210,1.205,1.214,3596,3572,3632,1.0017,0.9942,1.0062
clang++,startup,-Os,no_stack_protector,50,1.209,1.204,1.214,3578,3572,3632,1.0012,0.9946,1.0062
clang++,startup,-Os,noexecstack,50,1.209,1.206,1.213,3584,3576,3600,1.0012,0.9955,1.0062
clang++,startup,-Os,pie,50,1.211,1.204,1.214,3584,3576,3600,1.0025,0.9942,1.0067
clang++,startup,-Os,relro_full,50,1.205,1.202,1.212,3580,3572,3596,0.9983,0.9918,1.0046
